arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.006,0,1030000,S,5
0.298,0,1000000,S,5
0.413,0,1050000,S,5
0.447,0,1010000,B,5
0.487,0,1000000,B,5
0.666,0,950000,B,5
0.694,0,1010000,B,5
0.928,0,1000000,B,5
0.989,0,1030000,B,5
1.016,0,1070000,S,5
1.047,0,990000,S,5
1.202,0,980000,B,5
1.237,0,1010000,S,5
1.243,0,1010000,S,5
1.29,0,1000000,B,5
1.565,0,990000,B,5
1.817,0,1060000,S,5
1.863,0,1030000,S,5
1.931,0,990000,B,5
1.944,0,1030000,S,5
1.948,0,1020000,S,5
2.211,0,960000,B,5
2.217,0,990000,B,5
2.25,0,960000,B,5
2.367,0,970000,B,5
2.386,0,980000,B,5
2.666,0,980000,S,5
2.675,0,1000000,S,5
2.768,0,990000,S,5
2.885,0,930000,B,5
3.01,0,1000000,B,5
3.02,0,990000,B,5
3.031,0,980000,S,5
3.082,0,1000000,S,5
3.167,0,990000,B,5
3.41,0,1050000,S,5
3.484,0,970000,B,5
3.564,0,1000000,B,5
3.57,0,1010000,S,5
3.579,0,1000000,B,5
3.604,0,1010000,S,5
3.823,0,990000,S,5
3.915,0,960000,B,5
3.99,0,970000,B,5
4.218,0,1020000,B,5
4.395,0,1000000,S,5
4.55,0,1060000,S,5
4.62,0,960000,B,5
4.647,0,1040000,S,5
4.793,0,1030000,S,5
5.175,0,980000,S,5
5.463,0,990000,S,5
5.563,0,1010000,B,5
5.579,0,990000,B,5
5.616,0,1050000,S,5
5.648,0,1020000,S,5
5.904,0,1010000,B,5
6.068,0,1030000,S,5
6.318,0,970000,S,5
6.387,0,930000,B,5
6.447,0,990000,S,5
6.488,0,970000,B,5
6.551,0,1020000,S,5
6.757,0,1000000,B,5
6.915,0,1040000,S,5
6.927,0,1040000,S,5
7.14,0,1000000,S,5
7.159,0,990000,B,5
7.259,0,1030000,S,5
7.5,0,1050000,S,5
7.569,0,990000,B,5
7.582,0,1000000,B,5
7.609,0,980000,B,5
7.628,0,980000,B,5
7.749,0,1020000,S,5
7.912,0,990000,S,5
8.022,0,1020000,S,5
8.096,0,990000,B,5
8.16,0,1000000,B,5
8.743,0,970000,B,5
8.891,0,1060000,S,5
8.939,0,1020000,B,5
9.052,0,980000,S,5
9.087,0,1000000,S,5
9.164,0,930000,B,5
9.462,0,990000,B,5
9.5,0,1080000,S,5
9.663,0,990000,B,5
9.781,0,1050000,S,5
9.937,0,1020000,S,5
9.941,0,1010000,B,5
10.059,0,1070000,S,5
10.251,0,920000,B,5
10.432,0,1040000,S,5
10.439,0,1040000,S,5
10.444,0,1040000,S,5
10.493,0,940000,B,5
10.757,0,940000,B,5
10.758,0,960000,B,5
10.805,0,980000,S,5
11.13,0,1010000,S,5
11.204,0,960000,B,5
11.285,0,1010000,S,5
11.339,0,990000,S,5
11.433,0,1000000,B,5
11.529,0,970000,B,5
11.63,0,1010000,S,5
11.765,0,1050000,S,5
12.026,0,1000000,S,5
12.104,0,990000,B,5
12.161,0,1020000,S,5
12.213,0,1000000,S,5
12.432,0,930000,B,5
12.557,0,1010000,S,5
12.594,0,1000000,B,5
12.845,0,1030000,S,5
12.889,0,1040000,S,5
12.956,0,1030000,S,5
13.04,0,1010000,B,5
13.041,0,1010000,B,5
13.076,0,1020000,S,5
13.149,0,970000,B,5
13.17,0,980000,B,5
13.251,0,1040000,S,5
13.252,0,950000,B,5
13.519,0,960000,B,5
13.566,0,1010000,S,5
13.58,0,970000,S,5
13.648,0,970000,B,5
13.688,0,910000,B,5
13.714,0,960000,B,5
13.846,0,1050000,S,5
14.1,0,1030000,S,5
14.168,0,1050000,S,5
14.317,0,1000000,S,5
14.369,0,960000,B,5
14.511,0,1040000,S,5
14.541,0,1040000,S,5
14.798,0,1040000,S,5
14.843,0,1040000,S,5
14.902,0,950000,S,5
15.08,0,980000,B,5
15.083,0,970000,B,5
15.095,0,1010000,S,5
15.184,0,950000,B,5
15.187,0,950000,B,5
15.192,0,1010000,S,5
15.256,0,940000,B,5
15.417,0,1020000,B,5
15.421,0,1040000,S,5
15.471,0,970000,S,5
15.504,0,1030000,S,5
15.504,0,950000,B,5
15.693,0,950000,B,5
15.735,0,990000,S,5
15.751,0,990000,B,5
15.927,0,1020000,B,5
15.948,0,980000,S,5
16.288,0,1000000,S,5
16.319,0,1040000,S,5
16.327,0,1010000,B,5
16.514,0,1050000,B,5
16.578,0,990000,S,5
16.745,0,1030000,S,5
16.863,0,950000,B,5
16.917,0,1040000,S,5
16.957,0,960000,B,5
16.975,0,1000000,S,5
16.994,0,980000,B,5
17.409,0,1020000,S,5
17.732,0,1030000,S,5
17.753,0,1010000,B,5
17.811,0,1000000,B,5
17.917,0,1000000,S,5
17.947,0,1020000,S,5
18.047,0,930000,B,5
18.059,0,1010000,S,5
18.125,0,1000000,B,5
18.16,0,920000,B,5
18.326,0,1010000,S,5
18.404,0,1030000,B,5
18.42,0,1000000,B,5
18.555,0,1010000,S,5
18.704,0,970000,B,5
18.931,0,990000,S,5
18.985,0,980000,B,5
19.147,0,1020000,S,5
19.237,0,1020000,S,5
19.266,0,1080000,S,5
19.447,0,1000000,B,5
19.66,0,970000,B,5
19.683,0,1040000,B,5
19.818,0,980000,B,5
19.86,0,950000,B,5
19.962,0,1050000,S,5
20.047,0,950000,B,5
20.142,0,1050000,S,5
20.17,0,990000,S,5
20.189,0,990000,S,5
20.2,0,960000,B,5
20.329,0,1050000,S,5
20.385,0,970000,B,5
20.595,0,1020000,S,5
20.627,0,980000,B,5
20.749,0,970000,B,5
20.795,0,990000,B,5
21.388,0,960000,B,5
21.408,0,1080000,B,5
21.485,0,990000,S,5
21.659,0,950000,B,5
21.808,0,1020000,S,5
21.84,0,980000,S,5
21.99,0,1010000,B,5
22.01,0,1040000,S,5
22.081,0,1050000,S,5
22.213,0,970000,B,5
22.29,0,860000,B,5
22.341,0,1070000,S,5
22.536,0,990000,B,5
22.542,0,970000,S,5
22.775,0,960000,B,5
22.777,0,1100000,S,5
22.878,0,1000000,B,5
22.903,0,1010000,B,5
22.936,0,1020000,B,5
23.086,0,1000000,S,5
23.145,0,950000,B,5
23.158,0,1070000,S,5
23.265,0,1000000,S,5
23.304,0,1000000,B,5
23.48,0,1040000,B,5
23.531,0,1020000,B,5
23.65,0,1030000,S,5
23.77,0,1000000,B,5
23.887,0,1050000,S,5
23.887,0,940000,B,5
24.06,0,970000,B,5
24.245,0,940000,B,5
24.57,0,980000,B,5
24.604,0,960000,B,5
24.609,0,980000,B,5
24.95,0,940000,B,5
25.145,0,990000,B,5
25.369,0,1030000,S,5
25.528,0,1020000,S,5
25.785,0,1020000,B,5
25.934,0,1060000,S,5
25.952,0,980000,B,5
26.026,0,1090000,S,5
26.099,0,1020000,B,5
26.595,0,980000,B,5
26.668,0,980000,B,5
26.672,0,1020000,S,5
26.709,0,1020000,S,5
26.816,0,1010000,S,5
26.844,0,950000,S,5
26.93,0,990000,B,5
27.102,0,990000,S,5
27.206,0,1010000,S,5
27.316,0,990000,B,5
27.458,0,1020000,B,5
27.489,0,990000,B,5
27.512,0,1030000,S,5
27.744,0,940000,B,5
27.746,0,940000,B,5
27.752,0,1070000,S,5
27.813,0,1030000,B,5
27.874,0,1000000,B,5
27.884,0,1050000,S,5
28.099,0,980000,B,5
28.174,0,980000,S,5
28.201,0,1030000,S,5
28.253,0,1040000,S,5
28.299,0,1030000,S,5
28.486,0,1010000,B,5
28.567,0,1040000,S,5
28.568,0,940000,B,5
28.571,0,950000,S,5
28.804,0,950000,B,5
28.842,0,920000,B,5
28.945,0,1030000,B,5
28.996,0,990000,B,5
29.336,0,1020000,B,5
29.382,0,1040000,S,5
29.431,0,950000,B,5
29.515,0,990000,S,5
29.54,0,1010000,S,5
29.605,0,940000,B,5
29.614,0,1020000,S,5
29.669,0,930000,B,5
29.938,0,980000,B,5
30.015,0,1040000,B,5
30.058,0,1050000,S,5
30.401,0,1000000,S,5
30.593,0,970000,B,5
30.701,0,970000,B,5
30.879,0,980000,B,5
30.931,0,990000,B,5
31.074,0,990000,B,5
31.326,0,980000,B,5
31.347,0,1010000,B,5
31.514,0,1000000,S,5
31.849,0,920000,B,5
32.161,0,1020000,B,5
32.173,0,1070000,S,5
32.183,0,940000,B,5
32.265,0,1020000,S,5
32.569,0,1060000,S,5
32.717,0,970000,B,5
32.734,0,960000,B,5
32.925,0,1030000,S,5
32.935,0,1020000,S,5
33.019,0,990000,B,5
33.087,0,1000000,B,5
33.095,0,1010000,B,5
33.306,0,1020000,S,5
33.481,0,1040000,S,5
33.813,0,1020000,S,5
33.89,0,1060000,S,5
33.907,0,1010000,B,5
34.041,0,940000,B,5
34.097,0,1030000,S,5
34.251,0,1060000,S,5
34.493,0,980000,B,5
34.655,0,1030000,S,5
34.707,0,1060000,S,5
34.792,0,1050000,S,5
34.875,0,1020000,S,5
34.979,0,1010000,S,5
35.028,0,1020000,B,5
35.188,0,960000,B,5
35.203,0,1010000,S,5
35.344,0,1040000,S,5
35.362,0,980000,B,5
35.378,0,1020000,B,5
35.609,0,1080000,S,5
35.671,0,970000,B,5
36.014,0,970000,S,5
36.061,0,1010000,S,5
36.166,0,1050000,B,5
36.183,0,1020000,S,5
36.206,0,990000,S,5
36.251,0,1090000,S,5
36.362,0,1000000,B,5
36.363,0,1030000,S,5
36.43,0,960000,B,5
36.632,0,1040000,S,5
36.932,0,1020000,S,5
36.954,0,1000000,S,5
37.205,0,1010000,B,5
37.213,0,1030000,S,5
37.342,0,990000,B,5
37.39,0,1060000,S,5
37.631,0,1000000,S,5
37.657,0,1010000,S,5
37.716,0,1030000,S,5
37.717,0,970000,B,5
37.898,0,1010000,S,5
37.998,0,990000,B,5
38.003,0,930000,S,5
38.04,0,1020000,S,5
38.158,0,1030000,B,5
38.204,0,950000,B,5
38.224,0,1060000,S,5
38.237,0,1000000,B,5
38.244,0,1000000,S,5
38.275,0,980000,B,5
38.281,0,1000000,S,5
38.322,0,1000000,S,5
38.327,0,950000,B,5
38.422,0,990000,S,5
38.489,0,1030000,S,5
38.609,0,1000000,B,5
38.659,0,990000,S,5
38.961,0,950000,B,5
39.009,0,1020000,B,5
39.065,0,1000000,B,5
39.114,0,960000,B,5
39.322,0,1020000,S,5
39.322,0,1010000,S,5
39.824,0,1060000,S,5
39.846,0,960000,B,5
39.93,0,1000000,S,5
39.99,0,1000000,S,5
40.322,0,970000,S,5
40.334,0,1030000,S,5
40.55,0,1040000,S,5
40.689,0,1010000,B,5
40.721,0,940000,S,5
40.862,0,1000000,S,5
40.965,0,950000,B,5
41.09,0,1000000,B,5
41.15,0,1070000,S,5
41.257,0,1040000,S,5
41.291,0,970000,B,5
41.32,0,980000,B,5
41.507,0,1000000,B,5
41.6,0,1040000,B,5
41.655,0,1080000,S,5
41.677,0,970000,S,5
41.997,0,930000,B,5
42.17,0,1000000,B,5
42.186,0,990000,B,5
42.305,0,1000000,S,5
42.382,0,1040000,S,5
42.628,0,980000,B,5
42.748,0,1060000,S,5
42.855,0,990000,S,5
42.876,0,980000,S,5
43.028,0,950000,B,5
43.05,0,980000,B,5
43.079,0,1000000,B,5
43.146,0,1070000,S,5
43.461,0,980000,S,5
43.571,0,1030000,S,5
43.595,0,950000,B,5
43.687,0,960000,B,5
43.724,0,990000,B,5
43.769,0,980000,B,5
43.797,0,1080000,S,5
44.122,0,1010000,S,5
44.25,0,980000,S,5
44.465,0,1040000,S,5
44.467,0,970000,S,5
44.519,0,1020000,S,5
44.739,0,980000,B,5
44.923,0,1060000,S,5
44.988,0,1010000,S,5
45.014,0,960000,B,5
45.026,0,1030000,S,5
45.094,0,1020000,S,5
45.194,0,980000,S,5
45.295,0,940000,B,5
45.318,0,1000000,B,5
45.345,0,940000,B,5
45.484,0,990000,S,5
45.599,0,1040000,S,5
45.64,0,1010000,S,5
45.813,0,1010000,S,5
45.909,0,1040000,S,5
45.948,0,970000,S,5
46.009,0,980000,B,5
46.041,0,980000,B,5
46.171,0,1030000,S,5
46.269,0,970000,B,5
46.337,0,980000,S,5
46.349,0,970000,B,5
46.369,0,1050000,S,5
46.476,0,1010000,B,5
46.634,0,1060000,S,5
46.64,0,1040000,S,5
46.677,0,990000,S,5
46.851,0,1030000,S,5
46.977,0,950000,B,5
47.259,0,950000,B,5
47.433,0,1030000,S,5
48.022,0,990000,S,5
48.146,0,960000,B,5
48.228,0,980000,B,5
48.293,0,1020000,S,5
48.315,0,1000000,B,5
48.4,0,1000000,S,5
48.681,0,1010000,B,5
48.904,0,1010000,S,5
48.924,0,1040000,S,5
48.976,0,1000000,B,5
49.092,0,970000,B,5
49.095,0,1030000,S,5
49.176,0,910000,B,5
49.332,0,1010000,S,5
49.347,0,1010000,S,5
49.421,0,1020000,S,5
49.492,0,1020000,B,5
49.509,0,970000,S,5
49.55,0,1030000,S,5
49.607,0,980000,B,5
49.619,0,1030000,B,5
49.856,0,1020000,B,5
49.906,0,1050000,S,5
49.98,0,940000,S,5
