arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.394,1,0,S,5,-20854.677
1.147,1,0,S,5,-20854.677
1.429,1,0,S,5,-20854.677
2.092,1,0,B,5,-20854.677
2.622,1,10000,S,5,-20854.677
2.817,1,0,B,5,-20854.677
3.056,1,50000,B,5,-20854.677
3.229,1,0,B,5,-20854.677
3.403,1,0,B,5,-20854.677
3.566,1,0,S,5,-20854.677
4.515,1,0,B,5,-20854.677
5.053,1,0,B,5,-20854.677
5.568,1,0,B,5,-20854.677
6.094,1,0,B,5,-20854.677
7.125,1,0,B,5,-20854.677
7.335,1,20000,S,5,-20854.677
7.523,1,0,B,5,-20854.677
7.586,1,40000,S,5,-20854.677
9.676,1,870000,S,5,855923.572
9.785,1,930000,S,5,855923.572
10.378,1,850000,S,5,855923.572
11.344,1,850000,S,5,855923.572
11.594,1,920000,S,5,855923.572
11.675,1,870000,S,5,855923.572
12.97,1,890000,S,5,855923.572
13.374,1,850000,B,5,855923.572
13.505,1,900000,S,5,855923.572
14.527,1,930000,S,5,907470.928
15.602,1,930000,S,5,907470.928
16.531,1,840000,S,5,907470.928
17.657,1,870000,B,5,907470.928
18.656,1,900000,B,5,907470.928
19.11,1,930000,B,5,907470.928
19.655,1,950000,S,5,907470.928
21.524,1,960000,B,5,907470.928
21.91,1,940000,S,5,907470.928
22.126,1,920000,S,5,907470.928
22.504,1,890000,S,5,907470.928
22.6,1,940000,S,5,907470.928
24.089,1,920000,S,5,907470.928
24.29,1,900000,S,5,907470.928
24.92,1,890000,B,5,907470.928
25.075,1,970000,S,5,907470.928
26.139,1,930000,S,5,907470.928
26.14,1,850000,S,5,907470.928
26.422,1,850000,B,5,907470.928
26.711,1,910000,S,5,907470.928
26.995,1,940000,B,5,907470.928
27.509,1,920000,S,5,907470.928
27.68,1,920000,S,5,907470.928
29.389,1,890000,B,5,893254.608
30.728,1,910000,S,5,893254.608
31.078,1,890000,S,5,893254.608
