arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.128,1,1000000,B,5,1037302.318
0.182,1,1000000,B,5,1037302.318
0.261,1,990000,B,5,1037302.318
0.871,1,1060000,S,5,1037302.318
1.058,1,990000,B,5,1037302.318
1.065,1,1030000,S,5,1037302.318
1.086,1,1040000,B,5,1037302.318
1.153,1,1010000,S,5,1037302.318
1.226,1,1020000,S,5,1037302.318
1.296,1,980000,B,5,1037302.318
1.34,1,1060000,S,5,1037302.318
1.41,1,1020000,S,5,1037302.318
1.494,1,1090000,S,5,1037302.318
1.578,1,1010000,B,5,1037302.318
1.62,1,980000,S,5,1037302.318
1.695,1,970000,B,5,1037302.318
1.72,1,1080000,S,5,1037302.318
1.785,1,1070000,S,5,1037302.318
1.832,1,1050000,B,5,1037302.318
1.854,1,1070000,S,5,1037302.318
1.931,1,1080000,S,5,1037302.318
1.987,1,1040000,B,5,1037302.318
1.994,1,1070000,S,5,1037302.318
2.008,1,1060000,S,5,1037302.318
2.024,1,1010000,B,5,1037302.318
2.077,1,1030000,B,5,1037302.318
2.293,1,1010000,S,5,1037302.318
2.727,1,1070000,S,5,1037302.318
2.815,1,1050000,B,5,1037302.318
2.862,1,1140000,S,5,1037302.318
3.09,1,1110000,S,5,1037302.318
3.204,1,1070000,B,5,1037302.318
3.231,1,1040000,S,5,1037302.318
3.325,1,990000,B,5,1037302.318
3.344,1,1040000,B,5,1037302.318
3.482,1,990000,B,5,1037302.318
3.826,1,1040000,S,5,1037302.318
3.978,1,950000,B,5,1037302.318
4.023,1,980000,B,5,1037302.318
4.029,1,1080000,S,5,1037302.318
4.173,1,1110000,S,5,1037302.318
4.219,1,1000000,B,5,1037302.318
4.283,1,1060000,S,5,1037302.318
4.299,1,1030000,B,5,1037302.318
4.563,1,1060000,S,5,1037302.318
5.002,1,1010000,S,5,1037302.318
5.185,1,1030000,B,5,1037302.318
5.217,1,1000000,B,5,1037302.318
5.282,1,1050000,B,5,1037302.318
5.403,1,1050000,S,5,1037302.318
5.53,1,1070000,S,5,1037302.318
5.533,1,1050000,B,5,1037302.318
5.74,1,1100000,S,5,1037302.318
5.866,1,1090000,S,5,1037302.318
5.907,1,1060000,S,5,1037302.318
5.983,1,990000,B,5,1037302.318
6.0,1,1020000,B,5,1037302.318
6.01,1,1060000,B,5,1037302.318
6.017,1,1080000,S,5,1037302.318
6.038,1,1070000,S,5,1037302.318
6.148,1,1030000,B,5,1037302.318
6.365,1,1100000,S,5,1037302.318
6.423,1,1050000,B,5,1037302.318
6.704,1,1000000,B,5,1037302.318
7.083,1,1010000,S,5,1037302.318
7.246,1,1050000,S,5,1037302.318
7.346,1,1020000,B,5,1037302.318
7.558,1,1020000,B,5,1037302.318
7.784,1,1040000,B,5,1037302.318
8.496,1,1020000,S,5,1037302.318
8.575,1,1080000,S,5,1037302.318
8.751,1,980000,B,5,1037302.318
8.93,1,1030000,S,5,1037302.318
8.951,1,1010000,B,5,1037302.318
9.181,1,1050000,B,5,1037302.318
9.282,1,1000000,B,5,1037302.318
9.48,1,1070000,S,5,1037302.318
9.556,1,1020000,B,5,1037302.318
9.649,1,1030000,B,5,1037302.318
9.669,1,1070000,S,5,1037302.318
9.672,1,1050000,S,5,1037302.318
9.835,1,1000000,B,5,1037302.318
9.933,1,1030000,S,5,1037302.318
10.023,1,1090000,S,5,1037302.318
10.097,1,1030000,S,5,1037302.318
10.167,1,980000,S,5,1037302.318
10.197,1,1030000,S,5,1037302.318
10.263,1,1000000,B,5,1037302.318
10.43,1,1070000,S,5,1037302.318
10.452,1,1040000,B,5,1037302.318
10.523,1,1030000,S,5,1037302.318
10.586,1,990000,B,5,1037302.318
10.633,1,1000000,B,5,1037302.318
10.809,1,1020000,S,5,1037302.318
11.121,1,1060000,S,5,1037302.318
11.288,1,1100000,S,5,1037302.318
11.477,1,1000000,S,5,1037302.318
11.566,1,1050000,B,5,1037302.318
11.797,1,1030000,S,5,1037302.318
11.996,1,1010000,B,5,1015169.354
12.076,1,1070000,S,5,1015169.354
12.108,1,980000,B,5,1015169.354
12.115,1,1020000,B,5,1015169.354
12.25,1,990000,S,5,1015169.354
12.388,1,1000000,S,5,1015169.354
12.78,1,1070000,B,5,1015169.354
12.856,1,1040000,S,5,1015169.354
12.942,1,1060000,S,5,1015169.354
13.001,1,1030000,S,5,1015169.354
13.075,1,1060000,S,5,1015169.354
13.439,1,1010000,B,5,1015169.354
13.49,1,990000,B,5,1015169.354
13.522,1,1010000,B,5,1015169.354
13.681,1,1040000,S,5,1015169.354
13.733,1,1050000,S,5,1015169.354
13.917,1,980000,B,5,1015169.354
13.918,1,1010000,B,5,1015169.354
14.011,1,1010000,B,5,1015169.354
14.037,1,1000000,B,5,1015169.354
14.081,1,1070000,S,5,1015169.354
14.097,1,910000,B,5,1015169.354
14.142,1,1000000,S,5,1015169.354
14.264,1,1070000,S,5,1015169.354
14.424,1,1000000,B,5,1015169.354
14.425,1,960000,S,5,1015169.354
14.557,1,1050000,S,5,1015169.354
14.68,1,1030000,S,5,1015169.354
14.702,1,1040000,S,5,1015169.354
14.709,1,1000000,S,5,1015169.354
14.835,1,1010000,S,5,1015169.354
14.931,1,1010000,B,5,1015169.354
14.964,1,1040000,S,5,1015169.354
15.084,1,1030000,S,5,1015169.354
15.185,1,1020000,B,5,1015169.354
15.202,1,1060000,B,5,1015169.354
15.298,1,1070000,S,5,1015169.354
15.462,1,990000,B,5,1015169.354
15.494,1,1010000,B,5,1015169.354
15.524,1,990000,B,5,1015169.354
15.661,1,1060000,S,5,1015169.354
15.682,1,1040000,S,5,1015169.354
15.762,1,990000,B,5,1015169.354
15.78,1,1020000,B,5,1015169.354
16.197,1,980000,B,5,1015169.354
16.427,1,1060000,S,5,1015169.354
16.459,1,1000000,B,5,1015169.354
16.474,1,1060000,S,5,1015169.354
16.495,1,1000000,B,5,1015169.354
16.777,1,970000,B,5,1015169.354
16.876,1,1040000,S,5,1015169.354
16.989,1,1010000,B,5,1015169.354
17.078,1,1030000,S,5,1015169.354
17.153,1,970000,B,5,1015169.354
17.212,1,990000,B,5,1015169.354
17.516,1,990000,S,5,1015169.354
17.536,1,1030000,S,5,1015169.354
17.537,1,1000000,B,5,1015169.354
17.657,1,1050000,S,5,1015169.354
17.686,1,1020000,B,5,1015169.354
17.866,1,1060000,S,5,1015169.354
17.918,1,1030000,S,5,1015169.354
18.043,1,1100000,S,5,1015169.354
18.058,1,1010000,S,5,1015169.354
18.26,1,1040000,S,5,1015169.354
18.299,1,1010000,B,5,1015169.354
18.796,1,1020000,S,5,1015169.354
19.018,1,1040000,S,5,1015169.354
19.121,1,980000,B,5,1015169.354
19.155,1,1060000,S,5,1015169.354
19.158,1,1050000,S,5,1015169.354
19.172,1,1060000,S,5,1015169.354
19.178,1,980000,B,5,1015169.354
19.228,1,990000,S,5,1015169.354
19.348,1,980000,B,5,1015169.354
19.365,1,990000,B,5,1015169.354
19.389,1,1040000,B,5,1015169.354
19.643,1,960000,B,5,1015169.354
19.67,1,1030000,S,5,1015169.354
19.676,1,940000,B,5,1015169.354
19.765,1,960000,B,5,1015169.354
19.794,1,1040000,S,5,1015169.354
19.84,1,1000000,B,5,1015169.354
19.864,1,930000,B,5,1015169.354
19.937,1,1010000,B,5,1015169.354
19.996,1,980000,B,5,1015169.354
19.997,1,1070000,S,5,1015169.354
20.004,1,1000000,B,5,1015169.354
20.082,1,1010000,S,5,1015169.354
20.128,1,980000,B,5,1015169.354
20.436,1,1040000,S,5,1015169.354
20.754,1,1010000,B,5,1015169.354
20.762,1,1030000,S,5,1015169.354
20.993,1,980000,B,5,1015169.354
21.102,1,1030000,S,5,1015169.354
21.333,1,1030000,S,5,1015169.354
21.483,1,1040000,S,5,1015169.354
21.648,1,980000,S,5,1015169.354
21.752,1,1040000,S,5,1015169.354
21.91,1,1080000,S,5,1015169.354
21.955,1,910000,B,5,1015169.354
22.04,1,940000,B,5,990711.22
22.049,1,970000,S,5,990711.22
22.227,1,950000,B,5,990711.22
22.404,1,1030000,S,5,1002385.749
22.43,1,940000,B,5,1002385.749
22.435,1,1000000,B,5,1002385.749
22.591,1,1030000,S,5,1002385.749
22.792,1,980000,S,5,1002385.749
22.844,1,1020000,S,5,1002385.749
22.97,1,1010000,B,5,1002385.749
23.055,1,990000,B,5,1002385.749
23.096,1,1040000,S,5,1002385.749
23.199,1,950000,B,5,1002385.749
23.209,1,950000,B,5,1002385.749
23.246,1,1040000,S,5,1002385.749
23.372,1,980000,B,5,1002385.749
23.51,1,1010000,S,5,1002385.749
23.515,1,1050000,S,5,1002385.749
23.518,1,1100000,S,5,1002385.749
23.604,1,1050000,S,5,1002385.749
23.666,1,1000000,S,5,1002385.749
23.712,1,970000,B,5,1002385.749
23.856,1,980000,B,5,1002385.749
24.093,1,970000,B,5,1002385.749
24.108,1,1030000,S,5,1002385.749
24.195,1,1020000,S,5,1002385.749
24.253,1,1030000,S,5,1002385.749
24.286,1,1010000,S,5,989636.875
24.38,1,1010000,S,5,989636.875
24.447,1,1050000,S,5,989636.875
24.625,1,1040000,S,5,989636.875
24.705,1,940000,B,5,989636.875
24.788,1,990000,S,5,989636.875
25.064,1,1030000,S,5,989636.875
25.729,1,1030000,S,5,989636.875
26.042,1,950000,B,5,989636.875
26.126,1,900000,B,5,989636.875
26.214,1,990000,B,5,989636.875
26.325,1,940000,B,5,989636.875
26.413,1,1000000,B,5,989636.875
26.427,1,1000000,B,5,989636.875
26.542,1,960000,B,5,989636.875
26.594,1,990000,S,5,989636.875
26.683,1,1000000,B,5,989636.875
26.715,1,980000,B,5,989636.875
26.849,1,900000,B,5,989636.875
27.316,1,990000,S,5,989636.875
27.415,1,980000,S,5,989636.875
27.504,1,970000,S,5,989636.875
27.586,1,980000,B,5,989636.875
27.687,1,1030000,S,5,989636.875
27.783,1,970000,S,5,989636.875
27.798,1,940000,B,5,989636.875
27.822,1,990000,B,5,989636.875
28.196,1,1010000,S,5,989636.875
28.36,1,1010000,S,5,989636.875
28.631,1,1020000,S,5,989636.875
28.651,1,1010000,B,5,989636.875
28.876,1,1060000,S,5,989636.875
28.878,1,980000,S,5,989636.875
28.883,1,970000,B,5,989636.875
28.92,1,1050000,S,5,989636.875
28.997,1,990000,B,5,989636.875
29.063,1,1000000,S,5,989636.875
29.08,1,990000,S,5,989636.875
29.089,1,950000,B,5,989636.875
29.105,1,980000,S,5,989636.875
29.111,1,990000,B,5,989636.875
29.3,1,960000,B,5,989636.875
29.466,1,1010000,S,5,989636.875
29.501,1,960000,B,5,989636.875
29.798,1,1040000,S,5,989636.875
30.067,1,970000,B,5,989636.875
30.168,1,1020000,S,5,989636.875
30.174,1,1060000,S,5,989636.875
30.255,1,970000,S,5,989636.875
30.338,1,1020000,S,5,989636.875
30.36,1,990000,S,5,989636.875
30.364,1,990000,S,5,989636.875
30.616,1,980000,B,5,989636.875
30.78,1,990000,B,5,989636.875
30.934,1,1040000,S,5,989636.875
31.138,1,1050000,S,5,989636.875
31.201,1,930000,B,5,989636.875
31.209,1,970000,B,5,989636.875
31.232,1,1040000,S,5,989636.875
31.237,1,1000000,B,5,989636.875
31.241,1,930000,B,5,989636.875
31.244,1,1030000,S,5,989636.875
31.714,1,1020000,S,5,989636.875
31.746,1,960000,B,5,989636.875
31.795,1,1010000,S,5,989636.875
31.94,1,1040000,B,5,989636.875
31.95,1,990000,B,5,989636.875
31.997,1,960000,B,5,989636.875
32.018,1,1000000,S,5,989636.875
32.135,1,1010000,S,5,989636.875
32.161,1,1030000,S,5,989636.875
32.338,1,970000,B,5,989636.875
32.413,1,920000,B,5,989636.875
32.436,1,1010000,S,5,989636.875
32.625,1,970000,B,5,989636.875
32.754,1,980000,S,5,989636.875
32.805,1,970000,B,5,989636.875
32.936,1,910000,B,5,989636.875
33.14,1,1020000,S,5,989636.875
33.21,1,950000,S,5,989636.875
33.335,1,1010000,B,5,989636.875
33.392,1,1000000,S,5,989636.875
33.503,1,960000,B,5,989636.875
33.518,1,980000,B,5,989636.875
33.742,1,960000,S,5,989636.875
33.744,1,1020000,S,5,989636.875
34.006,1,1020000,S,5,989636.875
34.05,1,1000000,B,5,989636.875
34.151,1,1040000,S,5,989636.875
34.158,1,1040000,S,5,989636.875
34.211,1,960000,S,5,989636.875
34.23,1,950000,B,5,989636.875
34.337,1,980000,B,5,989636.875
34.345,1,950000,B,5,989636.875
34.351,1,980000,B,5,989636.875
34.443,1,960000,B,5,989636.875
34.478,1,920000,B,5,989636.875
34.52,1,1040000,S,5,989636.875
34.754,1,970000,B,5,989636.875
34.857,1,970000,S,5,989636.875
34.944,1,1020000,S,5,989636.875
35.108,1,1000000,B,5,989636.875
35.179,1,970000,S,5,989636.875
35.187,1,1000000,B,5,989636.875
35.248,1,1000000,S,5,989636.875
35.291,1,990000,S,5,989636.875
35.353,1,990000,B,5,989636.875
35.622,1,1000000,S,5,989636.875
35.654,1,1010000,S,5,989636.875
35.787,1,1020000,S,5,989636.875
35.807,1,960000,S,5,989636.875
36.041,1,990000,S,5,989636.875
36.068,1,980000,S,5,989636.875
36.07,1,990000,S,5,989636.875
36.166,1,1040000,B,5,989636.875
36.186,1,1030000,S,5,989636.875
36.267,1,1020000,S,5,989636.875
36.27,1,970000,B,5,989636.875
36.279,1,970000,B,5,989636.875
36.305,1,990000,B,5,989636.875
36.442,1,940000,B,5,989636.875
36.582,1,1060000,S,5,989636.875
36.726,1,990000,S,5,989636.875
36.754,1,1040000,S,5,989636.875
36.873,1,920000,B,5,989636.875
36.881,1,1070000,S,5,989636.875
37.018,1,930000,B,5,989636.875
37.239,1,990000,S,5,989636.875
37.255,1,990000,B,5,989636.875
37.334,1,1000000,S,5,989636.875
37.491,1,1030000,B,5,989636.875
37.578,1,980000,B,5,989636.875
37.581,1,1000000,S,5,989636.875
37.708,1,1000000,S,5,989636.875
37.715,1,950000,B,5,989636.875
37.73,1,980000,B,5,989636.875
37.738,1,960000,S,5,989636.875
38.006,1,1010000,S,5,989636.875
38.118,1,1010000,B,5,989636.875
38.301,1,990000,S,5,989636.875
38.785,1,1000000,S,5,989636.875
38.958,1,1000000,B,5,989636.875
