arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.043,0,1040000,S,5
0.064,0,1010000,S,5
0.095,0,1020000,B,5
0.348,0,980000,B,5
0.7,0,1040000,S,5
0.804,0,1030000,S,5
1.019,0,1050000,S,5
1.039,0,1050000,B,5
1.145,0,1040000,B,5
1.257,0,1010000,S,5
1.258,0,1040000,S,5
1.299,0,950000,B,5
1.305,0,1050000,S,5
1.443,0,1070000,S,5
1.601,0,1030000,S,5
1.65,0,1070000,S,5
1.705,0,980000,B,5
1.807,0,970000,B,5
1.894,0,1020000,S,5
2.082,0,1050000,S,5
2.084,0,1060000,S,5
2.544,0,980000,S,5
2.609,0,1010000,B,5
2.934,0,1020000,S,5
2.962,0,1050000,S,5
2.972,0,960000,B,5
3.111,0,990000,B,5
3.266,0,1010000,B,5
3.376,0,1000000,B,5
3.492,0,1040000,S,5
3.682,0,1050000,S,5
3.697,0,990000,B,5
3.729,0,1050000,S,5
4.317,0,1010000,S,5
4.332,0,980000,S,5
4.372,0,1010000,B,5
4.596,0,970000,B,5
4.928,0,990000,B,5
5.067,0,980000,B,5
5.129,0,1000000,B,5
5.137,0,1010000,S,5
5.141,0,970000,B,5
5.177,0,1000000,S,5
5.276,0,980000,B,5
5.316,0,1060000,S,5
5.389,0,950000,B,5
5.54,0,1000000,B,5
5.576,0,1040000,S,5
5.763,0,1030000,S,5
5.909,0,1080000,S,5
5.92,0,970000,B,5
6.133,0,990000,S,5
6.134,0,1030000,B,5
6.279,0,970000,B,5
6.43,0,1040000,S,5
6.478,0,1050000,S,5
6.571,0,990000,B,5
6.634,0,1010000,S,5
6.655,0,1000000,S,5
6.671,0,1000000,S,5
6.681,0,1060000,S,5
6.687,0,990000,S,5
6.7,0,1010000,B,5
6.8,0,1010000,S,5
6.822,0,950000,B,5
7.025,0,1000000,B,5
7.206,0,1000000,S,5
7.245,0,1020000,S,5
7.247,0,990000,B,5
7.282,0,1040000,S,5
7.515,0,940000,B,5
7.527,0,930000,B,5
7.649,0,960000,B,5
7.716,0,1010000,B,5
7.776,0,900000,S,5
7.817,0,1000000,S,5
7.86,0,1010000,S,5
8.031,0,1030000,B,5
8.061,0,960000,B,5
8.142,0,1080000,S,5
8.199,0,1030000,S,5
