arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.034,0,960000,B,5
0.183,0,1020000,S,5
0.185,0,1020000,S,5
0.451,0,1000000,B,5
0.47,0,1010000,B,5
0.528,0,1020000,S,5
0.532,0,1010000,S,5
0.605,0,1020000,S,5
0.728,0,1030000,B,5
0.769,0,1010000,S,5
0.771,0,1020000,S,5
0.879,0,1010000,B,5
0.912,0,980000,B,5
1.056,0,950000,B,5
1.218,0,1030000,S,5
1.275,0,1000000,B,5
1.344,0,970000,B,5
1.361,0,1040000,S,5
1.374,0,970000,B,5
1.482,0,960000,B,5
1.483,0,970000,S,5
1.601,0,1110000,S,5
1.605,0,1010000,S,5
1.612,0,950000,B,5
1.724,0,1040000,S,5
1.733,0,1010000,S,5
1.87,0,1060000,S,5
1.97,0,1050000,S,5
1.974,0,960000,S,5
1.974,0,980000,B,5
1.975,0,990000,B,5
2.13,0,990000,B,5
2.16,0,1040000,S,5
2.189,0,980000,B,5
2.275,0,980000,B,5
2.407,0,940000,B,5
2.451,0,940000,B,5
2.48,0,950000,B,5
2.57,0,1020000,S,5
2.707,0,1030000,S,5
2.752,0,1020000,S,5
2.779,0,1030000,B,5
2.789,0,970000,B,5
2.873,0,950000,B,5
3.016,0,920000,B,5
3.145,0,1030000,S,5
3.199,0,1030000,S,5
3.209,0,1010000,B,5
3.216,0,960000,B,5
3.221,0,1000000,S,5
3.238,0,980000,B,5
3.31,0,970000,B,5
3.334,0,1010000,S,5
3.341,0,1050000,S,5
3.382,0,970000,S,5
3.466,0,950000,B,5
3.537,0,980000,S,5
3.589,0,1000000,B,5
3.714,0,970000,B,5
3.758,0,1000000,S,5
3.905,0,1020000,S,5
3.905,0,970000,B,5
3.962,0,1000000,S,5
4.034,0,1030000,S,5
4.061,0,990000,B,5
4.122,0,990000,B,5
4.137,0,990000,S,5
4.168,0,950000,B,5
4.199,0,990000,B,5
4.34,0,970000,B,5
4.375,0,1000000,S,5
4.489,0,1000000,B,5
4.696,0,970000,B,5
4.703,0,1040000,S,5
4.703,0,950000,S,5
4.712,0,980000,S,5
4.823,0,1020000,S,5
4.853,0,1000000,B,5
4.882,0,1030000,B,5
4.939,0,1030000,B,5
5.059,0,980000,B,5
5.089,0,1020000,S,5
5.164,0,1010000,B,5
5.233,0,1010000,S,5
5.24,0,950000,B,5
5.321,0,1030000,S,5
5.443,0,990000,S,5
5.465,0,960000,B,5
5.564,0,1080000,S,5
5.595,0,960000,S,5
5.598,0,1020000,B,5
6.009,0,990000,B,5
6.015,0,1010000,B,5
6.048,0,1040000,S,5
6.076,0,990000,S,5
6.077,0,1030000,S,5
6.126,0,1020000,S,5
6.153,0,990000,B,5
6.157,0,1020000,S,5
6.162,0,1020000,B,5
6.171,0,970000,B,5
6.255,0,1000000,S,5
6.415,0,960000,B,5
6.455,0,1020000,B,5
6.522,0,890000,B,5
6.54,0,1030000,S,5
6.559,0,970000,S,5
6.727,0,1020000,S,5
6.779,0,980000,S,5
6.926,0,1030000,S,5
6.937,0,1060000,S,5
6.949,0,940000,B,5
7.005,0,1010000,B,5
7.03,0,1030000,S,5
7.031,0,1000000,B,5
7.035,0,1000000,B,5
7.055,0,990000,B,5
7.139,0,980000,B,5
7.198,0,1100000,S,5
7.199,0,1010000,S,5
7.347,0,1020000,S,5
7.349,0,1000000,S,5
7.38,0,1000000,S,5
7.402,0,970000,B,5
7.408,0,960000,B,5
7.439,0,1050000,S,5
7.489,0,1030000,S,5
7.554,0,960000,B,5
7.557,0,1030000,B,5
7.638,0,990000,B,5
7.735,0,960000,B,5
7.745,0,1050000,S,5
7.768,0,970000,S,5
7.907,0,1000000,B,5
7.921,0,990000,S,5
7.965,0,1000000,B,5
8.028,0,1040000,S,5
8.037,0,1010000,B,5
8.063,0,990000,B,5
8.116,0,980000,B,5
8.176,0,1010000,S,5
8.198,0,1010000,S,5
8.213,0,990000,B,5
8.33,0,1000000,B,5
8.404,0,1030000,S,5
8.407,0,990000,S,5
8.461,0,940000,B,5
8.461,0,980000,B,5
8.677,0,990000,B,5
8.689,0,970000,S,5
8.706,0,1010000,S,5
8.762,0,1000000,B,5
8.775,0,990000,S,5
8.831,0,1010000,S,5
8.873,0,1090000,S,5
8.899,0,980000,B,5
8.903,0,980000,S,5
8.925,0,970000,S,5
9.071,0,1020000,S,5
9.098,0,1000000,B,5
9.148,0,950000,S,5
9.263,0,1000000,B,5
9.268,0,1010000,B,5
9.279,0,970000,S,5
9.282,0,1020000,S,5
9.304,0,950000,B,5
9.32,0,970000,B,5
9.619,0,1020000,B,5
9.674,0,990000,B,5
9.767,0,1010000,S,5
9.804,0,970000,B,5
9.805,0,1010000,S,5
9.825,0,970000,S,5
9.852,0,980000,B,5
9.863,0,1030000,S,5
9.869,0,970000,B,5
9.903,0,1000000,S,5
9.905,0,1040000,B,5
9.967,0,950000,B,5
10.186,0,1040000,S,5
10.275,0,1000000,S,5
10.355,0,960000,B,5
10.429,0,980000,B,5
10.481,0,1000000,B,5
10.558,0,1090000,S,5
10.588,0,1000000,B,5
10.67,0,1030000,S,5
10.86,0,980000,B,5
10.95,0,1020000,S,5
11.039,0,1050000,S,5
11.057,0,1000000,B,5
11.059,0,1010000,S,5
11.084,0,890000,B,5
11.168,0,1000000,B,5
11.173,0,1030000,S,5
11.227,0,1000000,B,5
11.26,0,980000,B,5
11.27,0,1000000,S,5
11.272,0,1010000,B,5
11.375,0,1010000,S,5
11.392,0,1100000,S,5
11.521,0,1070000,B,5
11.526,0,1010000,B,5
11.544,0,1040000,S,5
11.626,0,950000,B,5
11.638,0,1000000,S,5
11.661,0,1020000,B,5
11.676,0,990000,S,5
11.757,0,1040000,S,5
11.791,0,980000,B,5
11.878,0,960000,B,5
11.914,0,1030000,S,5
11.949,0,1010000,S,5
11.985,0,940000,S,5
12.029,0,1040000,S,5
12.121,0,1020000,S,5
12.226,0,960000,S,5
12.285,0,1040000,S,5
12.302,0,980000,B,5
12.328,0,980000,S,5
12.438,0,1020000,B,5
12.477,0,1020000,S,5
12.504,0,1070000,S,5
12.541,0,1000000,S,5
12.577,0,980000,B,5
12.587,0,1040000,S,5
12.593,0,900000,B,5
12.663,0,970000,B,5
12.679,0,1040000,B,5
12.723,0,1030000,S,5
12.791,0,980000,B,5
12.937,0,980000,S,5
12.942,0,1020000,S,5
12.942,0,1010000,B,5
13.045,0,980000,S,5
13.058,0,1020000,S,5
13.074,0,1010000,S,5
13.107,0,1030000,S,5
13.112,0,1030000,S,5
13.178,0,1000000,B,5
13.2,0,1080000,S,5
13.253,0,1020000,S,5
13.271,0,960000,S,5
13.307,0,990000,S,5
13.381,0,990000,B,5
13.596,0,950000,B,5
13.632,0,1040000,S,5
13.634,0,1000000,B,5
13.651,0,980000,S,5
13.824,0,960000,B,5
13.843,0,950000,B,5
13.89,0,990000,B,5
14.009,0,1030000,S,5
14.021,0,960000,B,5
14.036,0,980000,B,5
14.132,0,1040000,S,5
14.228,0,1010000,S,5
14.28,0,1010000,S,5
14.399,0,1020000,B,5
14.401,0,980000,B,5
14.691,0,1060000,S,5
14.741,0,1010000,S,5
14.834,0,970000,B,5
14.936,0,930000,B,5
14.962,0,1010000,S,5
14.966,0,980000,B,5
14.988,0,990000,B,5
15.0,0,1050000,S,5
15.051,0,1000000,B,5
15.054,0,1030000,S,5
15.111,0,940000,B,5
