arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.054,1,1240000,B,5,1214227.141
0.078,1,1180000,S,5,1214227.141
0.136,1,1180000,B,5,1214227.141
0.243,1,1270000,S,5,1214227.141
0.372,1,1240000,S,5,1214227.141
0.377,1,1270000,S,5,1214227.141
0.46,1,1190000,S,5,1214227.141
0.499,1,1250000,S,5,1214227.141
0.539,1,1180000,B,5,1214227.141
0.648,1,1200000,S,5,1214227.141
0.69,1,1260000,S,5,1214227.141
0.82,1,1210000,S,5,1214227.141
0.915,1,1140000,B,5,1214227.141
0.969,1,1250000,S,5,1214227.141
1.028,1,1280000,S,5,1214227.141
1.05,1,1160000,B,5,1214227.141
1.134,1,1230000,S,5,1214227.141
1.178,1,1230000,S,5,1214227.141
1.208,1,1250000,S,5,1214227.141
1.383,1,1250000,B,5,1214227.141
1.547,1,1180000,S,5,1214227.141
1.74,1,1250000,S,5,1214227.141
1.757,1,1200000,S,5,1214227.141
1.774,1,1260000,S,5,1214227.141
1.806,1,1230000,S,5,1214227.141
1.859,1,1150000,B,5,1214227.141
1.972,1,1280000,S,5,1214227.141
1.979,1,1190000,S,5,1214227.141
1.984,1,1220000,S,5,1214227.141
1.986,1,1240000,S,5,1214227.141
1.997,1,1240000,S,5,1214227.141
1.998,1,1240000,S,5,1214227.141
10.062,1,1060000,B,5,1097177.527
10.089,1,1110000,S,5,1097177.527
10.124,1,1080000,B,5,1097177.527
10.168,1,1110000,S,5,1097177.527
10.307,1,1150000,S,5,1097177.527
10.311,1,1120000,S,5,1097177.527
10.321,1,1100000,B,5,1097177.527
10.377,1,1080000,S,5,1097177.527
10.408,1,1140000,S,5,1097177.527
10.419,1,1060000,B,5,1097177.527
10.453,1,1150000,B,5,1097177.527
10.471,1,1060000,B,5,1097177.527
10.584,1,1050000,B,5,1097177.527
10.588,1,1020000,B,5,1097177.527
10.658,1,1130000,S,5,1097177.527
10.829,1,1160000,S,5,1097177.527
10.898,1,1120000,S,5,1097177.527
10.934,1,1090000,B,5,1097177.527
10.983,1,1050000,B,5,1097177.527
100.03,1,1180000,S,5,1182677.45
100.05,1,1190000,S,5,1182677.45
100.052,1,1180000,B,5,1182677.45
100.055,1,1130000,S,5,1182677.45
100.067,1,1160000,B,5,1182677.45
100.098,1,1150000,B,5,1182677.45
100.11,1,1170000,B,5,1182677.45
100.128,1,1200000,S,5,1182677.45
100.141,1,1150000,B,5,1182677.45
100.274,1,1230000,S,5,1182677.45
100.314,1,1170000,B,5,1182677.45
100.354,1,1190000,B,5,1182677.45
100.372,1,1220000,S,5,1182677.45
100.375,1,1210000,S,5,1182677.45
100.382,1,1180000,S,5,1182677.45
100.391,1,1170000,S,5,1182677.45
100.416,1,1190000,S,5,1182677.45
100.424,1,1210000,S,5,1182677.45
100.44,1,1220000,S,5,1182677.45
100.481,1,1170000,B,5,1182677.45
100.485,1,1180000,S,5,1182677.45
100.505,1,1240000,S,5,1182677.45
100.589,1,1200000,B,5,1182677.45
100.642,1,1130000,B,5,1182677.45
100.649,1,1130000,B,5,1182677.45
100.671,1,1220000,S,5,1182677.45
100.693,1,1200000,S,5,1182677.45
100.714,1,1170000,S,5,1182677.45
100.817,1,1180000,B,5,1182677.45
100.861,1,1150000,B,5,1182677.45
100.953,1,1140000,B,5,1182677.45
100.983,1,1120000,S,5,1182677.45
100.991,1,1120000,B,5,1182677.45
101.019,1,1170000,B,5,1182677.45
101.202,1,1200000,S,5,1182677.45
101.366,1,1160000,B,5,1182677.45
101.455,1,1180000,S,5,1182677.45
101.471,1,1180000,S,5,1182677.45
101.472,1,1150000,B,5,1182677.45
101.54,1,1200000,S,5,1182677.45
101.559,1,1150000,S,5,1182677.45
101.582,1,1190000,S,5,1182677.45
101.596,1,1240000,S,5,1182677.45
101.612,1,1170000,B,5,1182677.45
101.714,1,1160000,B,5,1182677.45
101.751,1,1250000,S,5,1182677.45
101.915,1,1210000,S,5,1182677.45
102.054,1,1140000,B,5,1182677.45
102.065,1,1120000,B,5,1182677.45
102.29,1,1140000,B,5,1182677.45
102.416,1,1170000,S,5,1182677.45
