arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.085,0,560000,B,5
0.097,0,620000,S,5
0.156,0,650000,B,5
0.182,0,650000,S,5
0.258,0,670000,S,5
0.273,0,610000,B,5
0.313,0,640000,S,5
0.62,0,590000,B,5
0.731,0,630000,S,5
1.022,0,620000,B,5
1.086,0,600000,B,5
1.109,0,640000,S,5
1.191,0,540000,B,5
1.199,0,620000,B,5
1.245,0,620000,B,5
1.746,0,530000,B,5
1.815,0,610000,B,5
1.86,0,660000,S,5
1.87,0,680000,S,5
2.045,0,640000,S,5
2.085,0,710000,S,5
2.238,0,590000,S,5
2.279,0,570000,B,5
2.287,0,610000,B,5
2.328,0,590000,B,5
2.338,0,690000,S,5
2.412,0,560000,B,5
2.474,0,540000,B,5
2.646,0,630000,S,5
2.71,0,640000,B,5
2.719,0,660000,B,5
2.776,0,650000,S,5
2.804,0,590000,B,5
2.865,0,580000,B,5
2.95,0,650000,B,5
2.957,0,650000,S,5
3.043,0,610000,B,5
3.189,0,600000,B,5
3.208,0,690000,S,5
3.213,0,600000,S,5
3.225,0,570000,B,5
3.495,0,570000,B,5
3.678,0,640000,S,5
3.784,0,620000,S,5
3.789,0,570000,B,5
3.815,0,640000,S,5
3.904,0,630000,S,5
4.295,0,560000,B,5
4.366,0,600000,B,5
4.555,0,640000,S,5
4.641,0,600000,S,5
4.76,0,550000,B,5
4.81,0,620000,B,5
4.872,0,650000,S,5
4.975,0,590000,S,5
5.13,0,610000,S,5
5.169,0,590000,B,5
5.388,0,640000,S,5
5.39,0,630000,B,5
5.446,0,610000,S,5
5.492,0,680000,B,5
5.516,0,600000,B,5
5.662,0,540000,B,5
5.696,0,640000,S,5
5.762,0,620000,B,5
5.782,0,590000,B,5
5.9,0,620000,B,5
5.913,0,650000,S,5
6.306,0,640000,B,5
6.616,0,590000,B,5
6.637,0,590000,B,5
6.673,0,650000,S,5
6.678,0,630000,B,5
6.958,0,630000,B,5
7.058,0,600000,S,5
7.072,0,610000,S,5
7.141,0,640000,S,5
7.156,0,670000,S,5
7.313,0,650000,S,5
7.591,0,600000,B,5
7.664,0,570000,B,5
7.668,0,560000,B,5
7.668,0,680000,S,5
7.705,0,580000,B,5
7.733,0,650000,B,5
7.807,0,680000,S,5
7.896,0,630000,S,5
7.922,0,560000,B,5
8.05,0,660000,S,5
8.19,0,630000,S,5
8.192,0,610000,B,5
8.195,0,630000,B,5
8.436,0,600000,S,5
8.538,0,610000,S,5
8.661,0,1040000,S,5
8.75,0,940000,S,5
8.855,0,950000,B,5
8.862,0,950000,S,5
9.092,0,970000,S,5
9.096,0,900000,B,5
9.183,0,1040000,S,5
9.22,0,900000,B,5
9.377,0,950000,S,5
9.468,0,930000,S,5
9.559,0,930000,B,5
9.779,0,950000,B,5
10.327,0,890000,B,5
10.363,0,960000,S,5
10.371,0,920000,S,5
10.848,0,940000,S,5
10.945,0,930000,S,5
11.035,0,880000,B,5
