arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.044,0,1000000,B,5
0.166,0,1010000,S,5
0.342,0,1010000,S,5
0.347,0,1040000,S,5
0.41,0,990000,B,5
0.81,0,1010000,S,5
1.022,0,980000,B,5
1.068,0,990000,B,5
1.092,0,1010000,S,5
1.354,0,970000,B,5
1.461,0,970000,B,5
1.472,0,1010000,S,5
1.53,0,980000,S,5
1.571,0,990000,S,5
1.633,0,990000,B,5
1.639,0,1000000,B,5
1.705,0,980000,B,5
1.714,0,870000,B,5
1.782,0,940000,B,5
1.966,0,1030000,S,5
1.972,0,1070000,S,5
2.112,0,1060000,S,5
2.152,0,970000,B,5
2.259,0,1010000,S,5
2.338,0,970000,B,5
2.418,0,1030000,B,5
2.451,0,1030000,S,5
2.539,0,990000,S,5
2.646,0,1050000,S,5
2.769,0,1040000,S,5
3.119,0,920000,B,5
3.463,0,960000,B,5
3.532,0,1010000,B,5
3.615,0,1010000,B,5
3.625,0,940000,B,5
3.704,0,980000,B,5
3.754,0,1010000,B,5
3.763,0,1030000,S,5
3.818,0,990000,S,5
3.873,0,1010000,S,5
3.922,0,1000000,B,5
3.948,0,990000,B,5
4.046,0,950000,B,5
4.3,0,1050000,B,5
4.645,0,1030000,S,5
5.008,0,940000,B,5
5.032,0,1010000,S,5
5.18,0,900000,B,5
5.206,0,1000000,S,5
5.235,0,1020000,S,5
5.566,0,1050000,B,5
5.611,0,990000,B,5
5.629,0,1030000,S,5
5.737,0,1000000,B,5
5.801,0,990000,B,5
5.867,0,960000,B,5
5.976,0,1020000,B,5
6.154,0,1000000,B,5
6.629,0,1030000,B,5
6.732,0,1050000,S,5
6.784,0,950000,B,5
6.785,0,970000,B,5
7.056,0,1010000,S,5
7.08,0,1010000,S,5
7.261,0,1030000,S,5
7.305,0,1020000,S,5
7.551,0,960000,B,5
7.834,0,1020000,B,5
7.947,0,1060000,S,5
8.069,0,1020000,S,5
8.082,0,950000,B,5
8.262,0,1000000,S,5
8.394,0,960000,B,5
8.464,0,950000,B,5
8.466,0,990000,S,5
8.527,0,1030000,S,5
8.641,0,990000,B,5
8.942,0,990000,B,5
8.949,0,990000,S,5
9.151,0,1030000,S,5
9.275,0,1080000,S,5
9.36,0,990000,B,5
9.368,0,970000,B,5
9.445,0,1060000,B,5
9.458,0,990000,B,5
9.511,0,960000,B,5
9.757,0,1050000,S,5
10.062,0,1000000,S,5
10.085,0,1010000,S,5
10.329,0,1010000,B,5
10.361,0,960000,B,5
10.38,0,980000,S,5
10.487,0,1040000,S,5
10.691,0,1050000,S,5
10.721,0,940000,B,5
10.744,0,1010000,S,5
10.761,0,1050000,S,5
10.784,0,990000,B,5
10.968,0,1010000,B,5
11.038,0,1020000,S,5
11.19,0,1000000,S,5
11.211,0,1010000,S,5
11.283,0,970000,B,5
11.455,0,990000,B,5
11.466,0,940000,S,5
11.532,0,970000,S,5
11.583,0,980000,B,5
11.686,0,1000000,B,5
11.742,0,960000,B,5
11.756,0,1020000,S,5
11.967,0,950000,B,5
12.114,0,980000,S,5
12.154,0,990000,B,5
12.182,0,1020000,S,5
12.312,0,970000,B,5
12.357,0,980000,S,5
12.366,0,980000,B,5
12.373,0,980000,B,5
12.47,0,1010000,S,5
12.505,0,980000,B,5
12.624,0,970000,B,5
12.661,0,1000000,B,5
12.743,0,990000,B,5
12.751,0,1030000,B,5
12.781,0,1020000,B,5
13.085,0,1020000,S,5
13.099,0,950000,B,5
13.293,0,1000000,B,5
13.32,0,960000,B,5
13.363,0,1070000,S,5
13.541,0,980000,S,5
13.714,0,1010000,S,5
13.741,0,1070000,S,5
13.85,0,980000,B,5
13.921,0,1000000,B,5
13.986,0,1040000,S,5
14.148,0,1010000,S,5
14.208,0,1010000,B,5
14.288,0,960000,B,5
14.423,0,970000,B,5
14.601,0,1040000,B,5
14.67,0,980000,B,5
14.8,0,990000,B,5
14.864,0,950000,B,5
15.056,0,1060000,S,5
15.123,0,950000,B,5
15.263,0,1000000,S,5
15.269,0,1000000,S,5
15.303,0,950000,B,5
15.431,0,980000,S,5
15.486,0,970000,B,5
15.57,0,970000,B,5
15.657,0,980000,B,5
15.74,0,950000,B,5
15.743,0,950000,B,5
15.825,0,1010000,S,5
15.897,0,1020000,S,5
15.918,0,950000,B,5
16.011,0,980000,B,5
16.189,0,1010000,S,5
16.335,0,1010000,B,5
16.358,0,1000000,B,5
16.386,0,1040000,S,5
16.549,0,1050000,S,5
16.582,0,960000,B,5
16.62,0,1020000,B,5
16.785,0,990000,B,5
16.976,0,1010000,S,5
17.031,0,1030000,S,5
17.122,0,990000,S,5
17.162,0,1030000,B,5
17.166,0,990000,B,5
17.292,0,980000,S,5
17.306,0,950000,B,5
17.319,0,970000,B,5
17.423,0,960000,B,5
17.508,0,990000,B,5
17.519,0,1050000,S,5
17.604,0,1050000,S,5
17.636,0,1040000,S,5
17.646,0,950000,B,5
17.715,0,1050000,S,5
17.805,0,1020000,B,5
17.908,0,920000,B,5
17.987,0,960000,B,5
18.25,0,1010000,S,5
18.261,0,960000,B,5
18.287,0,1050000,S,5
18.447,0,1030000,S,5
18.606,0,980000,B,5
18.784,0,980000,S,5
18.817,0,920000,B,5
18.931,0,950000,B,5
19.011,0,1000000,S,5
19.046,0,990000,S,5
19.08,0,920000,B,5
19.125,0,980000,S,5
19.216,0,1010000,S,5
19.423,0,1030000,S,5
19.541,0,1000000,S,5
19.936,0,1010000,S,5
20.109,0,980000,B,5
20.145,0,980000,B,5
20.425,0,1050000,S,5
20.608,0,1000000,S,5
20.689,0,990000,B,5
20.699,0,940000,B,5
20.724,0,1010000,B,5
20.921,0,1000000,B,5
21.043,0,1010000,B,5
21.078,0,980000,B,5
21.182,0,980000,B,5
21.338,0,940000,B,5
21.345,0,1030000,S,5
21.454,0,1020000,B,5
21.472,0,940000,S,5
21.549,0,1030000,B,5
21.87,0,1000000,S,5
21.91,0,1030000,S,5
21.987,0,1000000,S,5
22.057,0,980000,B,5
22.099,0,1000000,B,5
22.143,0,1010000,S,5
22.151,0,1030000,B,5
22.22,0,980000,B,5
22.516,0,1040000,S,5
22.623,0,960000,B,5
22.647,0,1010000,S,5
22.682,0,970000,B,5
23.139,0,1030000,S,5
23.246,0,1070000,S,5
23.347,0,1020000,S,5
23.396,0,940000,B,5
23.403,0,960000,B,5
23.469,0,940000,B,5
23.661,0,1030000,S,5
23.823,0,980000,B,5
23.843,0,990000,S,5
23.988,0,970000,B,5
24.018,0,1050000,S,5
24.042,0,990000,B,5
24.104,0,1000000,S,5
24.16,0,1000000,B,5
24.293,0,1030000,S,5
24.347,0,960000,B,5
24.421,0,1030000,S,5
24.809,0,1070000,S,5
24.854,0,950000,B,5
24.963,0,1010000,B,5
25.029,0,980000,B,5
25.131,0,1040000,S,5
25.27,0,990000,B,5
25.327,0,990000,B,5
25.454,0,980000,B,5
25.597,0,980000,B,5
25.65,0,1000000,B,5
25.652,0,990000,B,5
25.689,0,980000,S,5
25.768,0,1030000,S,5
25.822,0,1060000,S,5
25.964,0,1050000,S,5
26.152,0,1030000,S,5
26.265,0,930000,B,5
26.343,0,1040000,S,5
26.383,0,1000000,B,5
26.42,0,1020000,B,5
26.706,0,950000,B,5
26.818,0,1010000,S,5
26.868,0,960000,B,5
26.89,0,970000,B,5
26.931,0,930000,B,5
27.029,0,1010000,S,5
27.036,0,970000,B,5
27.098,0,1010000,S,5
27.171,0,1070000,S,5
27.18,0,1000000,S,5
27.196,0,1010000,S,5
27.418,0,1050000,S,5
27.442,0,1000000,S,5
27.451,0,1050000,S,5
27.504,0,990000,B,5
27.628,0,960000,B,5
27.771,0,960000,B,5
27.924,0,980000,B,5
27.972,0,1010000,S,5
28.038,0,980000,B,5
28.072,0,1000000,S,5
28.085,0,1000000,B,5
28.18,0,1000000,S,5
28.199,0,970000,B,5
28.233,0,970000,B,5
28.471,0,980000,S,5
28.8,0,970000,B,5
28.84,0,1010000,S,5
28.928,0,940000,B,5
28.952,0,970000,S,5
29.325,0,1020000,B,5
29.428,0,970000,B,5
29.724,0,1020000,S,5
29.801,0,960000,B,5
29.828,0,1070000,S,5
29.849,0,970000,B,5
29.861,0,970000,S,5
29.916,0,990000,B,5
29.963,0,990000,S,5
30.194,0,1030000,S,5
30.252,0,1020000,S,5
30.52,0,1020000,B,5
30.583,0,1030000,S,5
30.586,0,1010000,S,5
30.691,0,1060000,S,5
30.742,0,1100000,S,5
30.742,0,960000,B,5
30.755,0,1010000,B,5
30.756,0,1030000,S,5
30.897,0,990000,B,5
30.905,0,940000,B,5
30.974,0,950000,B,5
30.978,0,1020000,B,5
30.991,0,1020000,S,5
31.07,0,960000,B,5
31.108,0,1070000,S,5
31.333,0,1020000,B,5
