arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.054,0,1020000,B,5
0.078,0,960000,S,5
0.136,0,970000,B,5
0.243,0,1060000,S,5
0.372,0,1020000,S,5
0.377,0,1060000,S,5
0.46,0,980000,S,5
0.499,0,1040000,S,5
0.539,0,970000,B,5
0.648,0,990000,S,5
0.69,0,1040000,S,5
0.82,0,1000000,S,5
0.915,0,930000,B,5
0.969,0,1030000,S,5
1.028,0,1070000,S,5
1.05,0,940000,B,5
1.134,0,1020000,S,5
1.178,0,1010000,S,5
1.208,0,1040000,S,5
1.383,0,1040000,B,5
1.547,0,970000,S,5
1.74,0,1040000,S,5
1.757,0,990000,S,5
1.774,0,1050000,S,5
1.806,0,1020000,S,5
1.859,0,940000,B,5
1.972,0,1070000,S,5
1.979,0,980000,S,5
1.984,0,1000000,S,5
1.986,0,1030000,S,5
1.997,0,1020000,S,5
1.998,0,1030000,S,5
2.143,0,1000000,S,5
2.209,0,960000,B,5
2.252,0,1010000,S,5
2.267,0,1010000,S,5
2.327,0,1030000,S,5
2.397,0,990000,B,5
2.437,0,1040000,S,5
2.45,0,1010000,S,5
2.452,0,980000,S,5
2.485,0,930000,B,5
2.54,0,920000,B,5
2.591,0,1010000,S,5
2.617,0,1040000,S,5
2.645,0,1000000,S,5
2.65,0,990000,S,5
2.781,0,970000,B,5
2.795,0,1060000,S,5
2.814,0,940000,B,5
2.845,0,990000,S,5
2.849,0,1060000,S,5
3.039,0,990000,S,5
3.094,0,1050000,B,5
3.141,0,1000000,B,5
3.196,0,970000,B,5
3.217,0,960000,B,5
3.229,0,990000,B,5
3.345,0,960000,B,5
3.495,0,1030000,B,5
3.526,0,1020000,S,5
3.568,0,1020000,S,5
3.615,0,950000,B,5
3.62,0,950000,B,5
3.65,0,990000,B,5
3.661,0,970000,B,5
3.713,0,1010000,S,5
3.739,0,1070000,S,5
3.781,0,1080000,S,5
3.873,0,940000,B,5
3.939,0,1060000,S,5
3.952,0,1030000,S,5
3.974,0,990000,S,5
4.012,0,1020000,B,5
4.027,0,980000,B,5
4.028,0,960000,B,5
4.188,0,980000,S,5
4.191,0,940000,B,5
4.195,0,940000,B,5
4.242,0,1020000,S,5
4.307,0,990000,B,5
4.308,0,1000000,S,5
4.364,0,1000000,S,5
4.395,0,1050000,B,5
4.438,0,1030000,S,5
4.478,0,970000,B,5
4.535,0,1000000,B,5
4.638,0,990000,B,5
4.672,0,970000,B,5
4.69,0,1010000,S,5
4.771,0,1010000,B,5
4.905,0,940000,B,5
5.003,0,970000,S,5
5.01,0,1050000,S,5
5.018,0,1000000,S,5
5.039,0,1010000,B,5
5.142,0,960000,B,5
5.165,0,990000,B,5
5.17,0,1050000,S,5
5.189,0,980000,S,5
5.283,0,1060000,S,5
5.318,0,1080000,S,5
5.379,0,1050000,S,5
5.393,0,1030000,S,5
5.421,0,990000,S,5
5.518,0,1010000,S,5
5.631,0,1040000,S,5
5.663,0,950000,B,5
5.667,0,970000,B,5
5.725,0,980000,B,5
5.737,0,990000,B,5
5.765,0,970000,B,5
5.834,0,970000,B,5
5.845,0,1020000,B,5
5.855,0,980000,S,5
5.895,0,990000,B,5
5.979,0,1010000,B,5
6.008,0,950000,S,5
6.043,0,980000,S,5
6.135,0,1030000,S,5
6.177,0,980000,B,5
6.178,0,940000,B,5
6.2,0,1020000,S,5
6.22,0,990000,S,5
6.246,0,1010000,B,5
6.249,0,1020000,S,5
6.289,0,940000,B,5
6.315,0,970000,S,5
6.321,0,980000,B,5
6.328,0,1040000,S,5
6.357,0,970000,B,5
6.393,0,1000000,S,5
6.401,0,1010000,B,5
6.453,0,1050000,B,5
6.495,0,930000,B,5
6.518,0,980000,B,5
6.551,0,1030000,B,5
6.655,0,1040000,S,5
6.727,0,1010000,B,5
6.762,0,1070000,S,5
6.778,0,970000,B,5
6.859,0,940000,B,5
6.935,0,990000,B,5
6.949,0,990000,S,5
6.985,0,1020000,S,5
7.037,0,980000,B,5
7.049,0,990000,B,5
7.093,0,1000000,S,5
7.145,0,1000000,S,5
7.222,0,920000,B,5
7.239,0,1000000,S,5
7.259,0,950000,B,5
7.287,0,960000,B,5
7.317,0,980000,B,5
7.384,0,1050000,S,5
7.387,0,990000,B,5
7.427,0,1080000,S,5
7.475,0,970000,B,5
7.704,0,990000,B,5
7.736,0,1060000,S,5
7.978,0,1000000,S,5
8.112,0,970000,S,5
