arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.001,0,990000,S,5
0.261,0,1030000,S,5
0.282,0,960000,B,5
0.468,0,1010000,S,5
0.476,0,970000,B,5
0.605,0,1010000,S,5
0.98,0,1020000,S,5
1.121,0,920000,B,5
1.163,0,910000,B,5
1.297,0,1060000,S,5
1.312,0,1040000,S,5
1.433,0,1030000,B,5
1.947,0,980000,S,5
2.009,0,970000,B,5
2.029,0,920000,B,5
2.755,0,1040000,S,5
2.815,0,1080000,S,5
3.35,0,980000,B,5
3.512,0,1010000,S,5
3.655,0,1030000,S,5
3.768,0,1010000,B,5
3.975,0,1010000,B,5
3.99,0,1040000,S,5
4.267,0,980000,S,5
4.356,0,910000,B,5
4.416,0,980000,B,5
4.447,0,1030000,S,5
4.946,0,1030000,S,5
5.03,0,970000,B,5
5.352,0,1010000,S,5
5.363,0,970000,B,5
5.661,0,1000000,B,5
5.681,0,1010000,B,5
5.748,0,1060000,S,5
5.959,0,1010000,S,5
6.004,0,960000,B,5
6.033,0,1020000,B,5
6.05,0,990000,B,5
6.217,0,1020000,B,5
6.233,0,980000,B,5
6.237,0,990000,S,5
6.407,0,940000,B,5
6.566,0,990000,S,5
6.606,0,1010000,S,5
6.619,0,1050000,S,5
6.679,0,1010000,B,5
6.879,0,1010000,B,5
6.912,0,950000,B,5
7.146,0,1000000,B,5
7.394,0,980000,B,5
7.628,0,1010000,B,5
7.799,0,1020000,S,5
7.818,0,980000,B,5
7.863,0,970000,B,5
7.906,0,1030000,S,5
7.911,0,1020000,S,5
8.004,0,1010000,B,5
8.024,0,1000000,S,5
8.037,0,1080000,S,5
8.101,0,990000,S,5
8.178,0,960000,B,5
8.546,0,960000,B,5
8.575,0,1010000,S,5
8.686,0,1070000,S,5
8.727,0,1050000,S,5
8.841,0,1060000,S,5
8.872,0,1000000,B,5
8.988,0,1020000,B,5
9.094,0,1000000,S,5
9.254,0,1000000,B,5
9.271,0,1000000,B,5
9.282,0,1020000,B,5
9.447,0,1020000,S,5
9.531,0,1030000,B,5
9.596,0,1080000,S,5
9.726,0,960000,B,5
9.78,0,970000,S,5
9.781,0,1000000,B,5
9.917,0,1020000,S,5
9.983,0,1020000,B,5
10.046,0,960000,B,5
10.115,0,990000,B,5
10.18,0,1060000,S,5
10.372,0,1030000,S,5
10.454,0,1050000,S,5
10.544,0,1040000,B,5
10.586,0,1020000,S,5
10.667,0,1050000,B,5
10.706,0,970000,B,5
10.711,0,970000,B,5
10.738,0,1060000,S,5
10.763,0,980000,B,5
10.823,0,980000,S,5
10.902,0,1070000,S,5
10.944,0,1060000,S,5
10.995,0,1010000,S,5
11.007,0,990000,B,5
11.108,0,990000,B,5
11.114,0,970000,B,5
11.235,0,980000,S,5
11.39,0,1010000,S,5
11.401,0,1000000,S,5
11.462,0,990000,B,5
11.729,0,1010000,B,5
11.781,0,980000,B,5
11.819,0,940000,B,5
12.229,0,1020000,B,5
12.534,0,960000,S,5
12.588,0,990000,B,5
12.633,0,1030000,S,5
12.792,0,990000,B,5
12.794,0,900000,B,5
12.834,0,1000000,B,5
12.906,0,980000,B,5
13.029,0,1010000,S,5
13.045,0,1040000,S,5
13.133,0,940000,B,5
13.522,0,1060000,S,5
13.606,0,1000000,S,5
13.619,0,1030000,B,5
14.27,0,910000,B,5
14.317,0,1000000,B,5
14.338,0,990000,B,5
14.344,0,1000000,S,5
14.427,0,990000,B,5
14.439,0,960000,B,5
14.726,0,1010000,S,5
14.772,0,1030000,S,5
14.781,0,1010000,B,5
14.918,0,980000,S,5
14.99,0,1080000,S,5
15.534,0,1070000,S,5
15.724,0,1010000,S,5
15.878,0,930000,B,5
15.938,0,1030000,S,5
16.018,0,1010000,S,5
16.1,0,1040000,B,5
16.31,0,1000000,B,5
16.383,0,1020000,S,5
16.396,0,1000000,B,5
16.428,0,1040000,B,5
16.433,0,960000,B,5
16.5,0,1000000,S,5
16.591,0,1000000,B,5
16.631,0,1030000,S,5
16.654,0,960000,B,5
16.793,0,1040000,B,5
16.814,0,990000,S,5
16.858,0,990000,B,5
16.878,0,980000,B,5
16.91,0,1000000,B,5
16.936,0,1040000,S,5
16.969,0,970000,B,5
17.108,0,1020000,S,5
17.264,0,1060000,S,5
17.333,0,1020000,S,5
17.345,0,990000,B,5
17.462,0,1030000,B,5
17.486,0,930000,B,5
17.523,0,990000,B,5
17.678,0,980000,B,5
17.722,0,1000000,S,5
17.863,0,1010000,S,5
17.957,0,1060000,S,5
18.137,0,970000,B,5
18.142,0,990000,S,5
18.399,0,1040000,S,5
18.545,0,1010000,S,5
18.718,0,1060000,S,5
18.962,0,960000,B,5
18.965,0,1010000,B,5
19.037,0,1020000,S,5
19.24,0,1060000,S,5
19.485,0,990000,B,5
19.705,0,950000,B,5
19.941,0,990000,S,5
20.176,0,950000,B,5
20.2,0,970000,S,5
20.324,0,940000,B,5
20.424,0,1000000,S,5
20.491,0,950000,B,5
20.627,0,1010000,S,5
20.711,0,1010000,S,5
20.738,0,1030000,S,5
20.785,0,980000,B,5
20.894,0,970000,B,5
20.92,0,1040000,S,5
20.954,0,1040000,S,5
21.13,0,1000000,S,5
21.138,0,1030000,S,5
21.224,0,1020000,S,5
21.307,0,1000000,S,5
21.318,0,1040000,S,5
21.346,0,1090000,B,5
21.564,0,1070000,S,5
21.626,0,1020000,S,5
21.707,0,1030000,S,5
21.735,0,1000000,B,5
21.877,0,980000,B,5
21.893,0,1050000,S,5
21.927,0,1010000,S,5
22.009,0,960000,B,5
22.025,0,1010000,B,5
22.147,0,1010000,B,5
22.435,0,1000000,S,5
22.481,0,990000,B,5
22.537,0,950000,B,5
22.641,0,970000,S,5
22.662,0,980000,B,5
22.665,0,1000000,S,5
22.716,0,990000,S,5
22.752,0,980000,S,5
23.117,0,970000,B,5
23.142,0,1020000,S,5
23.163,0,1010000,S,5
23.263,0,1020000,S,5
23.269,0,940000,B,5
23.274,0,1050000,S,5
23.278,0,960000,B,5
23.282,0,1000000,S,5
23.288,0,1020000,B,5
23.463,0,990000,B,5
23.641,0,980000,B,5
23.645,0,980000,S,5
23.693,0,1050000,S,5
23.877,0,990000,B,5
24.021,0,990000,B,5
24.058,0,990000,S,5
24.138,0,950000,B,5
24.151,0,1020000,B,5
24.27,0,1010000,S,5
24.325,0,970000,B,5
24.495,0,980000,B,5
24.497,0,1020000,B,5
24.514,0,1000000,B,5
24.575,0,1000000,S,5
24.623,0,960000,B,5
24.658,0,1000000,S,5
24.81,0,1020000,B,5
24.815,0,1040000,S,5
24.828,0,970000,B,5
24.839,0,990000,B,5
24.921,0,1050000,S,5
24.965,0,1000000,S,5
24.975,0,990000,S,5
25.065,0,990000,S,5
25.087,0,1010000,S,5
25.154,0,1040000,S,5
25.381,0,1070000,S,5
25.525,0,930000,B,5
25.583,0,1040000,B,5
25.595,0,1030000,S,5
25.894,0,950000,B,5
25.93,0,1030000,S,5
25.978,0,1030000,S,5
26.163,0,1000000,B,5
26.403,0,1030000,S,5
26.442,0,1020000,B,5
26.532,0,1020000,S,5
26.538,0,980000,B,5
26.728,0,970000,B,5
26.82,0,1010000,S,5
27.003,0,960000,B,5
27.083,0,1020000,B,5
27.092,0,950000,S,5
27.177,0,970000,B,5
27.279,0,960000,S,5
27.289,0,1030000,S,5
27.291,0,1010000,B,5
27.355,0,1030000,S,5
27.398,0,970000,B,5
27.483,0,1010000,B,5
27.651,0,1030000,S,5
27.761,0,1000000,S,5
27.875,0,950000,B,5
27.918,0,990000,B,5
28.019,0,970000,B,5
28.026,0,1010000,S,5
28.233,0,1020000,S,5
28.254,0,1010000,B,5
28.327,0,1000000,B,5
28.385,0,960000,S,5
28.47,0,1040000,S,5
28.688,0,1020000,S,5
28.725,0,1030000,S,5
28.947,0,1040000,S,5
29.011,0,1070000,S,5
29.056,0,1000000,S,5
29.065,0,970000,S,5
29.124,0,1010000,S,5
29.254,0,1000000,B,5
29.359,0,1030000,S,5
29.465,0,970000,B,5
29.469,0,1000000,B,5
29.586,0,960000,B,5
29.588,0,960000,S,5
29.753,0,1030000,S,5
29.756,0,990000,S,5
29.939,0,1020000,B,5
30.047,0,1020000,B,5
30.179,0,960000,B,5
30.281,0,1020000,S,5
30.342,0,970000,B,5
30.344,0,1000000,S,5
30.599,0,970000,B,5
30.649,0,980000,B,5
30.828,0,990000,S,5
30.835,0,1000000,B,5
30.899,0,1060000,S,5
