arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.082,0,1090000,S,5
0.239,0,1030000,S,5
0.255,0,1010000,S,5
0.298,0,990000,S,5
0.436,0,1030000,S,5
0.546,0,970000,B,5
0.587,0,990000,S,5
0.637,0,1020000,S,5
0.673,0,1060000,S,5
0.709,0,1020000,S,5
0.743,0,900000,B,5
0.941,0,940000,B,5
1.053,0,960000,B,5
1.16,0,1070000,S,5
1.27,0,970000,B,5
1.484,0,1020000,S,5
1.528,0,1040000,S,5
1.567,0,1010000,S,5
1.58,0,1000000,S,5
2.016,0,1060000,S,5
2.039,0,1040000,S,5
2.162,0,960000,B,5
2.363,0,1010000,S,5
2.415,0,1040000,S,5
2.432,0,1010000,S,5
2.702,0,980000,B,5
2.786,0,1000000,S,5
2.814,0,1010000,B,5
3.027,0,1050000,S,5
3.25,0,960000,S,5
3.444,0,1020000,B,5
3.679,0,1020000,S,5
3.887,0,990000,S,5
3.981,0,990000,B,5
4.095,0,970000,B,5
4.484,0,1030000,S,5
4.565,0,970000,B,5
4.61,0,990000,B,5
4.688,0,1040000,S,5
4.708,0,980000,S,5
5.018,0,1020000,B,5
5.06,0,960000,B,5
5.192,0,950000,B,5
5.224,0,1020000,B,5
5.446,0,970000,S,5
5.446,0,970000,S,5
5.505,0,1030000,S,5
5.565,0,1000000,B,5
5.624,0,1030000,S,5
5.731,0,970000,B,5
5.767,0,1020000,S,5
6.123,0,1020000,S,5
6.402,0,1050000,B,5
6.475,0,980000,S,5
6.483,0,1030000,S,5
6.567,0,950000,S,5
6.646,0,1020000,S,5
6.697,0,960000,B,5
6.73,0,1000000,B,5
6.748,0,1030000,B,5
6.876,0,1030000,B,5
6.942,0,950000,B,5
7.056,0,1020000,S,5
7.233,0,1000000,B,5
7.304,0,990000,S,5
7.785,0,1060000,S,5
7.936,0,980000,B,5
8.06,0,980000,S,5
8.074,0,960000,B,5
8.633,0,990000,B,5
8.654,0,1050000,B,5
8.961,0,910000,B,5
8.965,0,1030000,S,5
9.148,0,1040000,S,5
9.197,0,1030000,S,5
9.347,0,1030000,B,5
9.454,0,1030000,S,5
9.474,0,1030000,S,5
9.525,0,1080000,S,5
9.64,0,940000,B,5
9.661,0,1010000,S,5
9.666,0,1000000,S,5
9.681,0,1050000,S,5
9.781,0,950000,B,5
9.83,0,1010000,S,5
9.869,0,990000,S,5
9.889,0,1000000,S,5
9.92,0,1010000,S,5
9.929,0,1030000,S,5
9.949,0,950000,B,5
9.973,0,990000,S,5
9.992,0,990000,S,5
10.104,0,970000,B,5
10.216,0,930000,B,5
10.294,0,1000000,S,5
10.307,0,960000,B,5
10.33,0,1010000,B,5
10.445,0,1020000,B,5
10.689,0,980000,S,5
10.854,0,970000,S,5
10.962,0,1010000,S,5
10.994,0,970000,B,5
10.996,0,980000,S,5
11.02,0,980000,B,5
11.067,0,970000,B,5
11.083,0,990000,B,5
11.152,0,990000,B,5
11.186,0,1060000,S,5
11.219,0,910000,B,5
11.22,0,990000,B,5
11.231,0,1040000,S,5
11.351,0,990000,B,5
11.357,0,960000,B,5
11.44,0,1030000,B,5
11.578,0,950000,B,5
11.632,0,970000,B,5
11.634,0,1000000,S,5
11.737,0,1000000,B,5
11.752,0,1040000,S,5
11.957,0,1050000,S,5
11.979,0,960000,B,5
12.019,0,1020000,S,5
12.186,0,990000,S,5
12.226,0,940000,B,5
12.311,0,1020000,S,5
12.359,0,1010000,S,5
12.502,0,1030000,S,5
12.551,0,1000000,S,5
12.579,0,980000,B,5
12.586,0,990000,S,5
12.662,0,1010000,S,5
12.786,0,1020000,S,5
12.915,0,1060000,S,5
12.993,0,940000,B,5
13.015,0,950000,B,5
13.515,0,1010000,B,5
13.675,0,1010000,B,5
13.909,0,980000,B,5
13.917,0,1000000,S,5
13.973,0,990000,B,5
14.001,0,980000,S,5
14.154,0,1020000,S,5
14.172,0,1050000,S,5
14.568,0,990000,B,5
14.597,0,1010000,S,5
14.827,0,990000,B,5
14.912,0,970000,S,5
15.006,0,1060000,S,5
15.02,0,970000,B,5
15.117,0,970000,B,5
15.362,0,1040000,S,5
15.363,0,980000,B,5
15.376,0,940000,B,5
15.503,0,980000,B,5
15.589,0,990000,B,5
15.759,0,1070000,S,5
15.789,0,1000000,B,5
15.837,0,1020000,S,5
15.843,0,1050000,S,5
15.889,0,1000000,B,5
15.899,0,1000000,B,5
16.064,0,980000,S,5
16.231,0,1030000,S,5
16.483,0,1010000,S,5
16.508,0,1010000,B,5
16.545,0,980000,B,5
16.607,0,1020000,S,5
16.665,0,1030000,S,5
16.8,0,980000,S,5
16.879,0,970000,B,5
17.162,0,1090000,S,5
17.238,0,1010000,B,5
17.281,0,1060000,S,5
17.348,0,970000,B,5
17.409,0,990000,B,5
17.452,0,1020000,B,5
17.497,0,1000000,S,5
17.549,0,1030000,S,5
17.55,0,1010000,B,5
17.569,0,970000,B,5
17.642,0,1000000,B,5
18.019,0,980000,S,5
18.055,0,1010000,B,5
18.211,0,980000,B,5
18.32,0,1010000,B,5
18.335,0,960000,B,5
18.375,0,990000,B,5
18.425,0,980000,S,5
18.443,0,1030000,S,5
18.464,0,1020000,B,5
18.489,0,1020000,S,5
18.522,0,1060000,S,5
18.541,0,950000,B,5
18.662,0,1100000,S,5
18.729,0,1020000,S,5
18.815,0,1030000,S,5
18.982,0,1060000,S,5
19.287,0,1010000,S,5
19.338,0,1030000,S,5
19.35,0,1000000,B,5
19.451,0,1010000,S,5
19.504,0,1010000,S,5
19.531,0,990000,B,5
19.535,0,1020000,S,5
19.648,0,1030000,S,5
19.747,0,1040000,B,5
19.75,0,1000000,B,5
19.847,0,1060000,S,5
19.982,0,1010000,B,5
20.278,0,940000,B,5
20.384,0,1000000,B,5
20.458,0,1000000,B,5
20.467,0,990000,S,5
20.47,0,1010000,B,5
20.565,0,1000000,B,5
20.616,0,1020000,B,5
20.884,0,1060000,S,5
20.961,0,960000,S,5
20.982,0,1020000,S,5
21.007,0,1000000,S,5
21.024,0,950000,B,5
21.065,0,1000000,S,5
21.088,0,1000000,B,5
21.138,0,940000,B,5
21.318,0,1000000,S,5
21.373,0,1040000,S,5
21.435,0,1030000,S,5
21.492,0,1010000,S,5
21.595,0,1000000,B,5
21.621,0,1040000,S,5
21.838,0,970000,B,5
21.856,0,960000,S,5
21.88,0,1000000,S,5
21.917,0,1030000,S,5
21.917,0,990000,S,5
21.954,0,1010000,S,5
22.038,0,1010000,S,5
22.189,0,1020000,B,5
22.196,0,1000000,B,5
22.216,0,980000,B,5
22.304,0,1050000,S,5
22.317,0,1000000,B,5
22.534,0,1010000,S,5
22.54,0,1040000,S,5
22.598,0,1000000,S,5
22.656,0,1060000,S,5
22.669,0,970000,S,5
22.733,0,1020000,S,5
22.9,0,1030000,S,5
22.934,0,1020000,B,5
23.036,0,990000,S,5
23.215,0,1040000,S,5
23.637,0,1030000,B,5
23.694,0,1030000,S,5
23.75,0,1020000,S,5
23.914,0,1030000,S,5
23.929,0,950000,B,5
24.565,0,1090000,S,5
24.705,0,1000000,S,5
24.869,0,970000,B,5
24.886,0,1010000,S,5
25.154,0,1010000,B,5
25.171,0,1030000,S,5
25.249,0,1030000,B,5
25.412,0,980000,B,5
25.456,0,960000,B,5
25.53,0,960000,B,5
