arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.044,0,1000000,S,5
0.225,0,1040000,S,5
0.33,0,1000000,B,5
0.377,0,990000,S,5
0.731,0,990000,S,5
0.754,0,990000,B,5
0.767,0,1050000,S,5
1.005,0,990000,S,5
1.051,0,1000000,S,5
1.069,0,990000,B,5
1.071,0,990000,B,5
1.306,0,1040000,S,5
1.374,0,1010000,S,5
1.407,0,1020000,S,5
1.443,0,1010000,B,5
1.575,0,1000000,B,5
1.661,0,950000,S,5
1.666,0,1000000,B,5
1.684,0,1030000,S,5
1.722,0,970000,B,5
1.773,0,950000,B,5
1.803,0,1040000,S,5
1.921,0,990000,B,5
2.041,0,970000,B,5
2.148,0,980000,B,5
2.209,0,960000,B,5
2.222,0,1000000,B,5
2.351,0,1030000,S,5
2.742,0,990000,S,5
2.766,0,980000,B,5
2.976,0,950000,S,5
3.041,0,1020000,B,5
3.07,0,1000000,S,5
3.173,0,1030000,S,5
3.247,0,1050000,S,5
3.342,0,1080000,S,5
3.363,0,1020000,S,5
3.459,0,980000,B,5
3.543,0,990000,B,5
3.706,0,1010000,B,5
3.76,0,1030000,S,5
3.837,0,1060000,S,5
3.857,0,970000,B,5
4.054,0,990000,S,5
4.078,0,1010000,S,5
4.218,0,980000,B,5
4.282,0,990000,S,5
4.283,0,1010000,S,5
4.285,0,1030000,S,5
4.287,0,1000000,B,5
4.428,0,1060000,S,5
4.435,0,970000,B,5
4.609,0,1010000,S,5
4.664,0,1010000,S,5
4.693,0,990000,B,5
4.722,0,1060000,B,5
4.837,0,1020000,B,5
4.897,0,950000,B,5
4.971,0,1020000,B,5
5.218,0,1000000,B,5
5.314,0,1020000,S,5
5.321,0,1020000,S,5
5.478,0,1060000,S,5
5.54,0,1000000,S,5
5.637,0,970000,S,5
5.652,0,1080000,S,5
5.836,0,1130000,S,5
5.869,0,1000000,B,5
5.993,0,990000,S,5
6.248,0,1010000,S,5
6.382,0,1040000,S,5
6.456,0,1000000,B,5
6.504,0,1020000,B,5
6.621,0,1020000,B,5
6.741,0,890000,B,5
6.752,0,990000,B,5
6.81,0,1020000,B,5
6.924,0,960000,B,5
6.998,0,1040000,B,5
7.21,0,910000,B,5
7.482,0,1000000,S,5
7.501,0,990000,S,5
