arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.072,0,1040000,S,5
0.138,0,990000,S,5
0.177,0,1040000,S,5
0.243,0,1020000,S,5
0.256,0,960000,B,5
0.386,0,980000,B,5
0.428,0,940000,B,5
0.433,0,1000000,B,5
0.479,0,940000,B,5
0.499,0,1060000,S,5
0.551,0,980000,B,5
0.582,0,1000000,S,5
0.587,0,1040000,S,5
0.617,0,1050000,S,5
0.671,0,980000,B,5
0.68,0,1020000,B,5
0.682,0,1000000,S,5
0.712,0,1010000,S,5
0.714,0,980000,B,5
0.751,0,1050000,S,5
0.768,0,970000,B,5
0.802,0,980000,S,5
0.815,0,970000,B,5
0.846,0,940000,B,5
0.882,0,1000000,B,5
0.908,0,1030000,S,5
0.913,0,950000,B,5
0.951,0,970000,B,5
1.007,0,980000,S,5
1.018,0,1010000,S,5
1.04,0,1040000,S,5
1.099,0,990000,B,5
1.169,0,1020000,S,5
1.259,0,980000,B,5
1.372,0,1040000,S,5
1.415,0,1050000,S,5
1.513,0,970000,B,5
1.527,0,1070000,S,5
1.593,0,1050000,S,5
1.62,0,940000,B,5
1.691,0,970000,B,5
1.743,0,1010000,B,5
1.744,0,1020000,S,5
1.762,0,910000,B,5
1.768,0,960000,B,5
1.812,0,970000,B,5
1.84,0,1050000,S,5
1.846,0,990000,S,5
1.854,0,1010000,S,5
1.863,0,1010000,S,5
1.886,0,1000000,B,5
1.961,0,980000,B,5
1.962,0,1000000,B,5
2.01,0,980000,S,5
2.018,0,980000,S,5
2.023,0,960000,B,5
2.048,0,1060000,B,5
2.183,0,1040000,S,5
2.286,0,1010000,S,5
2.375,0,1000000,S,5
2.377,0,950000,B,5
2.426,0,1000000,S,5
2.477,0,970000,B,5
2.525,0,1010000,B,5
2.648,0,1050000,B,5
2.753,0,990000,S,5
2.775,0,980000,B,5
2.916,0,1020000,S,5
3.006,0,1020000,S,5
3.036,0,1030000,S,5
3.052,0,940000,B,5
3.203,0,980000,B,5
3.204,0,1040000,S,5
3.236,0,1090000,S,5
3.236,0,990000,B,5
3.243,0,980000,B,5
3.249,0,1020000,S,5
3.305,0,990000,B,5
3.356,0,980000,B,5
