arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.143,0,1030000,S,5
0.196,0,1060000,S,5
0.205,0,980000,B,5
0.287,0,1010000,S,5
0.359,0,980000,S,5
0.459,0,1030000,B,5
0.568,0,1010000,B,5
0.689,0,980000,B,5
0.724,0,960000,B,5
0.842,0,980000,S,5
0.844,0,980000,B,5
0.846,0,1000000,S,5
0.863,0,980000,S,5
0.864,0,1020000,S,5
0.916,0,1020000,B,5
1.098,0,1010000,S,5
1.123,0,1010000,B,5
1.188,0,960000,S,5
1.218,0,1080000,S,5
1.233,0,950000,B,5
1.333,0,950000,B,5
1.369,0,1020000,S,5
1.506,0,1020000,S,5
1.516,0,930000,B,5
1.521,0,1010000,S,5
1.675,0,920000,B,5
1.676,0,990000,S,5
1.687,0,1050000,S,5
1.69,0,1030000,S,5
1.716,0,1050000,S,5
1.785,0,1030000,S,5
1.852,0,1030000,S,5
1.914,0,1010000,B,5
1.917,0,1000000,B,5
1.943,0,990000,S,5
1.982,0,990000,B,5
2.014,0,1030000,B,5
2.243,0,990000,B,5
2.253,0,940000,B,5
2.26,0,990000,B,5
2.296,0,1060000,S,5
2.305,0,980000,S,5
2.308,0,1000000,S,5
2.361,0,960000,B,5
2.513,0,1000000,B,5
2.532,0,980000,B,5
2.603,0,930000,B,5
2.62,0,940000,S,5
2.654,0,940000,B,5
2.693,0,1020000,B,5
2.757,0,960000,B,5
2.758,0,1070000,S,5
2.784,0,1030000,S,5
2.955,0,1020000,S,5
2.977,0,980000,B,5
2.997,0,1020000,S,5
3.029,0,1010000,B,5
3.053,0,940000,B,5
3.135,0,990000,B,5
3.197,0,1030000,S,5
3.239,0,1050000,S,5
3.316,0,970000,S,5
3.395,0,990000,B,5
3.401,0,1040000,S,5
3.424,0,980000,B,5
3.446,0,950000,B,5
3.517,0,950000,B,5
3.623,0,1020000,S,5
3.628,0,960000,B,5
3.73,0,990000,B,5
3.811,0,1070000,S,5
3.86,0,1050000,S,5
3.862,0,980000,B,5
3.887,0,1010000,B,5
3.892,0,970000,B,5
4.037,0,930000,B,5
4.05,0,910000,B,5
4.123,0,1000000,S,5
4.128,0,1030000,S,5
4.168,0,1030000,S,5
4.186,0,990000,B,5
4.192,0,1020000,S,5
4.212,0,940000,B,5
4.225,0,960000,B,5
4.231,0,1010000,S,5
4.233,0,980000,B,5
4.301,0,1000000,S,5
4.388,0,970000,B,5
4.575,0,1000000,S,5
4.717,0,940000,B,5
4.722,0,930000,B,5
4.735,0,1040000,S,5
5.037,0,1000000,S,5
5.037,0,1030000,S,5
5.233,0,1020000,B,5
