arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.049,0,970000,B,5
0.102,0,900000,B,5
0.383,0,1040000,S,5
0.407,0,1010000,S,5
0.411,0,1000000,S,5
0.508,0,1030000,S,5
0.563,0,970000,B,5
0.641,0,990000,B,5
0.642,0,970000,S,5
1.148,0,1030000,S,5
1.196,0,1000000,S,5
1.228,0,960000,S,5
1.446,0,1000000,B,5
1.449,0,1040000,S,5
1.576,0,940000,B,5
1.598,0,970000,B,5
1.73,0,980000,S,5
1.772,0,980000,B,5
2.018,0,1090000,S,5
2.27,0,990000,S,5
2.406,0,1030000,S,5
2.506,0,960000,B,5
2.574,0,920000,B,5
2.61,0,1020000,S,5
2.673,0,1040000,S,5
2.73,0,960000,B,5
2.831,0,1040000,S,5
2.963,0,990000,B,5
3.249,0,1000000,S,5
3.35,0,1030000,S,5
3.484,0,1030000,S,5
3.697,0,970000,B,5
3.774,0,950000,B,5
4.15,0,960000,B,5
4.16,0,950000,B,5
4.169,0,930000,B,5
4.224,0,1090000,S,5
4.389,0,1000000,S,5
4.473,0,950000,B,5
4.55,0,930000,B,5
4.565,0,950000,B,5
4.719,0,1010000,B,5
4.883,0,1040000,S,5
5.007,0,980000,B,5
5.03,0,1040000,S,5
5.471,0,960000,B,5
5.752,0,980000,B,5
5.775,0,1000000,B,5
5.807,0,980000,B,5
5.811,0,1060000,S,5
5.918,0,1040000,S,5
6.036,0,940000,B,5
6.065,0,990000,S,5
6.099,0,1070000,S,5
6.123,0,990000,B,5
6.285,0,1020000,S,5
6.393,0,960000,B,5
6.646,0,1000000,S,5
6.649,0,980000,B,5
6.711,0,990000,S,5
6.78,0,1070000,S,5
6.91,0,1080000,S,5
7.063,0,950000,B,5
7.088,0,1020000,B,5
7.105,0,970000,B,5
7.111,0,990000,B,5
7.245,0,990000,S,5
7.484,0,980000,B,5
7.496,0,1040000,S,5
7.574,0,1010000,S,5
7.61,0,940000,B,5
7.615,0,1040000,S,5
7.627,0,990000,B,5
7.995,0,970000,B,5
8.011,0,960000,B,5
8.08,0,1050000,S,5
8.173,0,990000,S,5
8.221,0,970000,S,5
8.387,0,1060000,S,5
8.448,0,1010000,B,5
8.456,0,980000,B,5
8.528,0,1030000,S,5
8.57,0,1070000,S,5
8.63,0,960000,B,5
8.744,0,1050000,S,5
8.833,0,950000,B,5
8.861,0,960000,B,5
8.887,0,1030000,S,5
8.92,0,960000,B,5
8.948,0,960000,B,5
9.15,0,1010000,B,5
9.154,0,1050000,S,5
9.197,0,990000,B,5
9.229,0,980000,B,5
9.489,0,980000,B,5
9.741,0,1010000,S,5
9.856,0,1000000,B,5
9.879,0,990000,B,5
9.977,0,1030000,S,5
10.081,0,990000,S,5
10.169,0,1010000,S,5
10.459,0,1060000,B,5
10.582,0,980000,B,5
10.63,0,1000000,S,5
10.722,0,1010000,B,5
10.883,0,1000000,B,5
11.043,0,950000,B,5
11.069,0,1010000,S,5
11.132,0,980000,S,5
11.164,0,1000000,S,5
11.255,0,1020000,S,5
11.302,0,1020000,S,5
11.347,0,930000,B,5
11.392,0,1020000,B,5
11.405,0,990000,B,5
11.456,0,950000,S,5
11.58,0,970000,S,5
11.663,0,1000000,S,5
11.747,0,990000,B,5
11.89,0,1000000,B,5
12.031,0,1010000,S,5
12.057,0,1010000,S,5
12.064,0,1010000,S,5
12.072,0,980000,S,5
12.078,0,1000000,B,5
12.109,0,1060000,S,5
12.172,0,1050000,S,5
12.603,0,1030000,S,5
12.651,0,1070000,S,5
12.697,0,1030000,S,5
12.764,0,1000000,B,5
12.92,0,930000,B,5
13.034,0,940000,B,5
13.075,0,1050000,S,5
13.175,0,970000,S,5
13.202,0,1010000,S,5
13.242,0,950000,B,5
13.357,0,1030000,S,5
13.377,0,940000,B,5
13.388,0,1060000,S,5
13.397,0,980000,B,5
13.526,0,980000,S,5
13.552,0,1020000,B,5
13.739,0,930000,B,5
14.127,0,980000,B,5
14.144,0,970000,B,5
14.151,0,1050000,S,5
14.222,0,1000000,S,5
14.251,0,1010000,S,5
14.279,0,970000,B,5
14.575,0,1060000,B,5
14.798,0,990000,S,5
14.864,0,1000000,S,5
15.157,0,1000000,S,5
15.199,0,1010000,S,5
15.306,0,950000,B,5
15.323,0,1050000,S,5
15.342,0,1000000,B,5
15.379,0,1050000,S,5
15.401,0,980000,S,5
15.446,0,980000,B,5
15.47,0,1020000,B,5
15.562,0,1000000,S,5
15.81,0,960000,S,5
15.87,0,930000,B,5
15.903,0,980000,B,5
16.177,0,1070000,S,5
16.385,0,1090000,S,5
16.648,0,990000,B,5
16.732,0,1070000,S,5
16.734,0,950000,B,5
16.892,0,1050000,S,5
16.929,0,940000,B,5
17.143,0,990000,B,5
17.199,0,1020000,S,5
17.267,0,1020000,S,5
17.308,0,1030000,S,5
17.392,0,1000000,B,5
17.435,0,960000,B,5
17.452,0,930000,B,5
17.453,0,980000,S,5
17.738,0,1040000,S,5
17.738,0,1050000,B,5
17.984,0,1080000,S,5
18.222,0,1030000,S,5
18.246,0,1030000,S,5
18.351,0,980000,B,5
18.426,0,1030000,S,5
18.608,0,1000000,B,5
18.651,0,1030000,S,5
18.654,0,1050000,S,5
18.712,0,1060000,S,5
18.84,0,980000,S,5
18.842,0,1010000,B,5
18.929,0,1050000,S,5
18.967,0,960000,S,5
18.999,0,1030000,S,5
19.094,0,1000000,S,5
19.181,0,930000,B,5
19.338,0,1010000,S,5
19.415,0,1040000,S,5
19.448,0,1040000,S,5
19.492,0,1010000,B,5
19.517,0,1000000,S,5
19.547,0,970000,B,5
19.553,0,970000,B,5
19.676,0,940000,B,5
19.678,0,990000,B,5
19.834,0,1020000,S,5
19.936,0,1000000,S,5
20.214,0,1050000,S,5
20.229,0,970000,B,5
20.519,0,990000,S,5
20.617,0,960000,S,5
20.649,0,970000,S,5
20.799,0,960000,B,5
20.895,0,1010000,S,5
20.909,0,1030000,S,5
20.913,0,1000000,S,5
21.016,0,1090000,S,5
21.074,0,950000,B,5
21.329,0,1000000,B,5
21.356,0,940000,B,5
21.41,0,960000,B,5
21.427,0,960000,B,5
21.482,0,970000,B,5
21.526,0,1030000,S,5
21.869,0,1010000,S,5
22.176,0,1010000,B,5
22.201,0,970000,B,5
22.294,0,1060000,S,5
22.407,0,1090000,S,5
22.427,0,1000000,S,5
22.46,0,1030000,S,5
22.525,0,1030000,S,5
22.642,0,1030000,S,5
22.746,0,1060000,S,5
22.781,0,980000,B,5
23.104,0,1050000,S,5
23.21,0,1010000,B,5
23.621,0,1030000,S,5
23.678,0,940000,B,5
23.761,0,1000000,B,5
23.808,0,1020000,B,5
23.853,0,1010000,S,5
24.157,0,1050000,S,5
24.317,0,1060000,S,5
24.468,0,1020000,B,5
24.557,0,1000000,S,5
24.649,0,1010000,B,5
24.858,0,1020000,B,5
24.87,0,950000,B,5
25.031,0,980000,B,5
25.087,0,950000,B,5
25.225,0,1040000,S,5
25.258,0,1010000,S,5
25.267,0,1010000,S,5
25.398,0,970000,B,5
25.726,0,1020000,S,5
25.768,0,990000,B,5
25.821,0,990000,S,5
26.083,0,1010000,B,5
26.302,0,980000,S,5
26.516,0,1050000,S,5
26.697,0,1050000,S,5
26.979,0,1060000,S,5
27.004,0,1080000,S,5
27.174,0,960000,B,5
27.589,0,960000,B,5
27.81,0,1040000,S,5
27.939,0,1040000,S,5
27.958,0,980000,B,5
28.069,0,1020000,S,5
28.154,0,1000000,S,5
28.266,0,930000,B,5
28.525,0,1020000,B,5
28.595,0,1020000,S,5
28.642,0,1010000,S,5
28.651,0,910000,B,5
28.744,0,1030000,S,5
28.838,0,960000,B,5
28.928,0,970000,S,5
28.993,0,930000,B,5
29.07,0,980000,S,5
29.135,0,970000,B,5
29.291,0,970000,B,5
29.392,0,980000,B,5
29.538,0,990000,S,5
29.577,0,1010000,B,5
29.668,0,1060000,S,5
29.754,0,970000,B,5
29.907,0,960000,B,5
29.939,0,970000,S,5
29.985,0,970000,B,5
30.11,0,970000,S,5
30.115,0,970000,B,5
30.332,0,960000,B,5
30.407,0,1000000,B,5
30.492,0,1040000,S,5
30.527,0,940000,B,5
30.787,0,970000,B,5
30.943,0,980000,S,5
30.946,0,1080000,S,5
31.028,0,1000000,B,5
31.079,0,990000,S,5
31.224,0,1020000,S,5
31.324,0,1040000,S,5
31.379,0,1050000,S,5
31.38,0,1040000,S,5
31.381,0,1040000,S,5
31.464,0,1000000,B,5
31.472,0,1000000,B,5
31.663,0,1000000,B,5
31.714,0,1000000,S,5
31.759,0,1040000,S,5
31.891,0,1020000,S,5
31.901,0,1000000,S,5
31.958,0,990000,B,5
31.971,0,1020000,B,5
32.071,0,1040000,S,5
32.27,0,930000,B,5
32.278,0,980000,S,5
32.318,0,1030000,S,5
32.332,0,1000000,B,5
32.381,0,980000,B,5
32.562,0,1040000,S,5
32.703,0,990000,S,5
32.733,0,990000,B,5
32.796,0,1010000,S,5
32.834,0,920000,B,5
32.884,0,910000,B,5
33.078,0,990000,B,5
33.086,0,990000,B,5
33.527,0,1050000,S,5
33.564,0,1010000,S,5
33.847,0,1030000,S,5
33.854,0,1020000,S,5
33.988,0,970000,S,5
34.0,0,1010000,S,5
34.183,0,1030000,S,5
34.188,0,890000,B,5
34.201,0,980000,B,5
34.214,0,1060000,S,5
34.291,0,1000000,S,5
34.47,0,1000000,S,5
34.677,0,980000,B,5
34.809,0,940000,B,5
34.81,0,1040000,S,5
34.855,0,970000,B,5
34.88,0,1050000,S,5
34.962,0,980000,S,5
35.024,0,960000,B,5
35.224,0,1040000,S,5
35.225,0,970000,B,5
35.254,0,990000,S,5
35.378,0,1020000,B,5
35.651,0,1030000,B,5
35.739,0,950000,B,5
35.782,0,1030000,S,5
35.932,0,950000,B,5
35.95,0,1070000,S,5
35.958,0,960000,S,5
36.059,0,1040000,S,5
36.085,0,1020000,S,5
36.091,0,1000000,S,5
36.167,0,970000,B,5
36.536,0,1030000,S,5
36.575,0,1040000,S,5
36.737,0,960000,B,5
36.904,0,940000,B,5
37.185,0,1010000,B,5
37.201,0,1010000,S,5
37.318,0,990000,S,5
37.385,0,1070000,S,5
37.429,0,1040000,S,5
37.43,0,1030000,B,5
37.626,0,1020000,B,5
37.843,0,1000000,S,5
37.947,0,1050000,S,5
38.001,0,970000,B,5
38.059,0,1000000,S,5
38.284,0,980000,B,5
38.392,0,950000,B,5
38.494,0,1000000,S,5
38.526,0,1020000,B,5
38.543,0,990000,B,5
38.655,0,960000,S,5
38.707,0,990000,S,5
38.724,0,1020000,B,5
38.775,0,990000,B,5
38.869,0,1060000,S,5
38.965,0,1070000,S,5
38.978,0,1040000,S,5
39.017,0,940000,B,5
39.02,0,990000,B,5
