arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.234,0,1000000,S,5
0.53,0,930000,B,5
0.638,0,1010000,S,5
0.741,0,1050000,S,5
0.78,0,970000,B,5
0.795,0,960000,B,5
0.86,0,990000,B,5
0.906,0,1050000,S,5
0.916,0,970000,S,5
1.02,0,930000,S,5
1.075,0,1060000,S,5
1.129,0,1040000,S,5
1.177,0,1000000,B,5
1.217,0,1010000,S,5
1.434,0,1050000,S,5
1.513,0,1000000,B,5
1.588,0,1010000,S,5
1.682,0,1010000,B,5
1.766,0,950000,B,5
1.885,0,980000,S,5
1.902,0,1040000,S,5
2.08,0,1000000,B,5
2.251,0,980000,S,5
2.308,0,1000000,B,5
2.356,0,1030000,S,5
2.419,0,1030000,S,5
2.446,0,960000,S,5
2.548,0,1010000,B,5
2.663,0,970000,B,5
2.784,0,1000000,B,5
2.831,0,990000,S,5
3.333,0,1010000,S,5
3.414,0,1020000,B,5
3.493,0,1000000,B,5
3.525,0,1020000,B,5
3.602,0,970000,B,5
3.613,0,1010000,S,5
3.675,0,1010000,S,5
3.678,0,1010000,S,5
3.731,0,970000,B,5
3.74,0,1030000,B,5
3.796,0,970000,B,5
3.922,0,1040000,B,5
3.94,0,1010000,B,5
4.201,0,1030000,B,5
4.285,0,1090000,S,5
4.493,0,950000,B,5
4.505,0,950000,B,5
4.667,0,970000,B,5
4.742,0,1070000,S,5
4.84,0,1010000,S,5
5.005,0,1040000,S,5
5.163,0,980000,B,5
5.244,0,1040000,S,5
5.34,0,1020000,S,5
5.367,0,990000,B,5
5.477,0,930000,B,5
5.571,0,940000,B,5
5.606,0,1010000,S,5
5.626,0,1010000,S,5
5.709,0,1030000,B,5
5.831,0,1000000,S,5
5.92,0,1010000,B,5
6.113,0,990000,S,5
6.203,0,990000,S,5
6.23,0,1030000,S,5
6.395,0,1050000,S,5
6.401,0,990000,S,5
6.571,0,970000,B,5
6.64,0,990000,B,5
6.796,0,1030000,S,5
6.836,0,1020000,B,5
6.932,0,1010000,B,5
6.978,0,1020000,S,5
6.991,0,1000000,S,5
7.084,0,1040000,S,5
7.119,0,950000,B,5
7.37,0,1020000,S,5
7.371,0,1000000,S,5
7.477,0,1030000,S,5
7.562,0,940000,B,5
7.683,0,970000,B,5
7.913,0,1040000,S,5
7.95,0,990000,S,5
8.186,0,1000000,B,5
8.245,0,1030000,S,5
8.258,0,1040000,S,5
8.444,0,1010000,B,5
8.516,0,1050000,B,5
8.71,0,980000,B,5
8.791,0,990000,B,5
9.024,0,1040000,S,5
9.052,0,1040000,S,5
9.094,0,950000,B,5
9.094,0,1010000,B,5
9.137,0,980000,B,5
9.17,0,1030000,B,5
9.249,0,1040000,B,5
9.386,0,990000,B,5
9.54,0,950000,B,5
9.673,0,970000,B,5
9.734,0,1000000,B,5
9.836,0,1010000,B,5
9.917,0,1070000,S,5
9.92,0,1020000,S,5
10.005,0,950000,B,5
10.097,0,1000000,S,5
10.116,0,1080000,S,5
10.197,0,990000,B,5
10.305,0,1010000,B,5
10.523,0,960000,B,5
10.791,0,980000,S,5
10.916,0,1030000,S,5
11.017,0,1080000,S,5
11.112,0,960000,B,5
11.159,0,980000,B,5
11.216,0,1070000,S,5
11.257,0,1080000,S,5
11.415,0,960000,B,5
11.418,0,1000000,B,5
11.481,0,990000,B,5
11.619,0,960000,B,5
11.923,0,1060000,S,5
12.043,0,1030000,S,5
12.259,0,1030000,B,5
12.267,0,1010000,S,5
12.378,0,1040000,B,5
12.721,0,990000,B,5
12.741,0,960000,B,5
12.748,0,970000,B,5
12.933,0,1010000,S,5
12.985,0,1000000,S,5
13.121,0,1010000,B,5
13.145,0,1030000,S,5
13.217,0,980000,B,5
13.36,0,1020000,S,5
13.604,0,1020000,S,5
13.66,0,1030000,S,5
13.84,0,1010000,S,5
13.843,0,1030000,S,5
13.844,0,950000,S,5
13.931,0,1060000,S,5
14.107,0,940000,B,5
14.111,0,930000,B,5
14.111,0,980000,B,5
14.339,0,1000000,B,5
14.498,0,980000,B,5
14.543,0,1000000,B,5
14.656,0,1020000,B,5
14.819,0,1030000,S,5
14.889,0,1010000,S,5
14.937,0,1030000,S,5
15.105,0,1060000,S,5
15.289,0,1050000,S,5
15.309,0,990000,B,5
15.525,0,980000,B,5
15.616,0,1010000,S,5
15.856,0,1000000,S,5
15.984,0,1050000,S,5
16.121,0,990000,B,5
16.414,0,920000,B,5
16.509,0,990000,B,5
16.539,0,980000,B,5
16.541,0,1020000,B,5
16.611,0,1000000,B,5
16.704,0,1010000,S,5
16.786,0,1040000,S,5
