arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.111,0,890000,B,5
0.236,0,970000,S,5
0.245,0,940000,B,5
0.302,0,890000,B,5
0.352,0,910000,B,5
0.446,0,940000,B,5
0.594,0,950000,S,5
0.688,0,990000,S,5
0.794,0,860000,B,5
0.8,0,930000,S,5
0.97,0,890000,B,5
1.142,0,970000,S,5
1.242,0,890000,B,5
1.277,0,920000,B,5
1.392,0,980000,S,5
1.501,0,890000,B,5
1.789,0,910000,B,5
1.848,0,1030000,S,5
1.883,0,1000000,B,5
1.891,0,910000,B,5
2.059,0,900000,B,5
2.112,0,950000,B,5
2.142,0,880000,B,5
2.145,0,950000,S,5
2.18,0,930000,S,5
2.278,0,940000,B,5
2.34,0,960000,S,5
2.385,0,930000,B,5
2.422,0,930000,B,5
2.445,0,940000,S,5
2.494,0,970000,S,5
2.613,0,960000,S,5
2.656,0,970000,S,5
2.89,0,940000,B,5
2.954,0,900000,S,5
3.108,0,930000,B,5
3.292,0,840000,B,5
3.372,0,910000,B,5
3.385,0,920000,B,5
3.395,0,900000,B,5
3.487,0,1050000,S,5
3.541,0,980000,S,5
3.628,0,940000,S,5
3.901,0,960000,S,5
3.976,0,860000,B,5
4.003,0,920000,B,5
4.036,0,890000,B,5
4.205,0,900000,B,5
4.244,0,960000,S,5
4.258,0,930000,S,5
4.366,0,870000,B,5
4.453,0,910000,S,5
4.634,0,910000,B,5
5.024,0,880000,B,5
5.156,0,940000,S,5
5.184,0,960000,B,5
5.194,0,920000,B,5
5.232,0,900000,B,5
5.248,0,950000,B,5
5.327,0,960000,S,5
5.379,0,960000,S,5
5.431,0,940000,S,5
5.44,0,990000,S,5
5.486,0,1010000,S,5
5.515,0,990000,S,5
5.516,0,930000,B,5
5.566,0,910000,B,5
5.617,0,870000,B,5
5.647,0,970000,S,5
5.707,0,910000,B,5
5.793,0,940000,B,5
5.921,0,940000,B,5
5.978,0,960000,S,5
5.991,0,980000,S,5
6.048,0,950000,S,5
6.095,0,910000,B,5
6.262,0,840000,B,5
6.332,0,870000,B,5
6.486,0,860000,B,5
6.529,0,930000,B,5
6.645,0,980000,S,5
6.666,0,870000,B,5
6.727,0,940000,B,5
7.021,0,920000,B,5
7.075,0,890000,B,5
7.111,0,1000000,S,5
7.318,0,950000,S,5
7.364,0,900000,B,5
7.604,0,910000,B,5
7.85,0,940000,B,5
8.004,0,900000,B,5
8.014,0,970000,S,5
8.089,0,890000,B,5
8.151,0,930000,B,5
8.161,0,910000,B,5
8.222,0,950000,B,5
8.24,0,970000,S,5
8.268,0,980000,S,5
8.532,0,930000,B,5
8.646,0,940000,S,5
8.765,0,930000,B,5
8.82,0,910000,B,5
8.835,0,950000,B,5
9.038,0,870000,S,5
9.091,0,930000,B,5
9.196,0,950000,S,5
9.293,0,910000,B,5
9.362,0,900000,S,5
9.487,0,980000,S,5
9.597,0,940000,S,5
9.668,0,950000,S,5
9.686,0,890000,B,5
9.755,0,890000,B,5
9.941,0,920000,B,5
10.013,0,950000,B,5
10.507,0,900000,B,5
10.62,0,900000,B,5
10.735,0,980000,B,5
10.861,0,930000,S,5
10.953,0,910000,B,5
10.972,0,870000,B,5
11.191,0,920000,S,5
11.214,0,940000,S,5
11.279,0,930000,S,5
11.458,0,910000,B,5
11.607,0,910000,B,5
11.912,0,930000,S,5
12.02,0,890000,B,5
12.087,0,980000,S,5
12.298,0,890000,B,5
12.315,0,1010000,S,5
12.323,0,1010000,S,5
12.339,0,910000,B,5
12.587,0,920000,B,5
12.688,0,920000,S,5
12.841,0,890000,B,5
12.885,0,940000,S,5
13.075,0,980000,S,5
13.099,0,850000,B,5
13.256,0,950000,S,5
13.551,0,940000,S,5
13.696,0,900000,B,5
13.87,0,900000,B,5
13.878,0,920000,B,5
13.878,0,890000,B,5
13.978,0,970000,S,5
13.993,0,900000,B,5
14.036,0,960000,S,5
14.057,0,880000,B,5
14.097,0,860000,B,5
14.102,0,950000,S,5
14.106,0,930000,B,5
14.183,0,930000,B,5
14.319,0,1000000,S,5
14.358,0,980000,S,5
14.42,0,940000,S,5
14.457,0,1010000,S,5
14.476,0,990000,S,5
14.712,0,890000,B,5
14.764,0,890000,B,5
14.812,0,930000,B,5
14.816,0,880000,B,5
15.056,0,890000,B,5
15.095,0,940000,S,5
15.333,0,850000,B,5
15.573,0,960000,B,5
15.651,0,940000,S,5
15.758,0,990000,S,5
15.906,0,940000,B,5
15.959,0,910000,B,5
15.979,0,850000,B,5
16.059,0,900000,B,5
16.16,0,960000,S,5
16.414,0,920000,B,5
