arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.26,0,1120000,S,5
0.26,0,1010000,B,5
0.296,0,1080000,S,5
0.485,0,1130000,S,5
0.504,0,1050000,B,5
0.505,0,1090000,S,5
0.577,0,1030000,B,5
0.612,0,1080000,B,5
0.705,0,1100000,S,5
0.896,0,1010000,B,5
0.96,0,1050000,B,5
0.964,0,1000000,B,5
1.001,0,1030000,B,5
1.054,0,1080000,S,5
1.139,0,1080000,B,5
1.204,0,1070000,B,5
1.239,0,1030000,B,5
1.383,0,1040000,B,5
1.477,0,1040000,S,5
1.563,0,1090000,S,5
1.628,0,1110000,S,5
1.89,0,1060000,B,5
1.925,0,1080000,S,5
2.085,0,1020000,B,5
2.088,0,1100000,S,5
2.125,0,1040000,S,5
2.2,0,1020000,B,5
2.246,0,1120000,S,5
2.358,0,1060000,B,5
2.422,0,1030000,B,5
2.423,0,1010000,B,5
2.511,0,1040000,B,5
2.557,0,1090000,S,5
2.6,0,1100000,S,5
2.824,0,1080000,S,5
2.905,0,1050000,B,5
2.922,0,1110000,S,5
2.963,0,1130000,S,5
3.248,0,1030000,B,5
3.311,0,1090000,B,5
3.339,0,1050000,S,5
3.395,0,1110000,B,5
4.0,0,990000,B,5
4.082,0,1100000,S,5
4.1,0,1140000,S,5
4.18,0,1090000,S,5
4.213,0,1120000,S,5
4.422,0,1060000,B,5
4.504,0,1040000,B,5
4.774,0,1090000,S,5
4.905,0,1080000,B,5
4.951,0,1090000,S,5
5.003,0,1060000,B,5
5.127,0,1090000,B,5
5.257,0,1090000,S,5
5.328,0,1080000,S,5
5.338,0,1100000,S,5
5.462,0,1070000,B,5
5.501,0,1020000,S,5
5.81,0,1090000,S,5
5.943,0,1040000,S,5
6.0,0,1100000,B,5
6.073,0,1080000,B,5
6.194,0,1110000,S,5
6.3,0,1060000,B,5
6.606,0,1120000,S,5
6.862,0,1060000,S,5
6.869,0,1010000,B,5
6.874,0,1040000,B,5
6.945,0,1080000,B,5
6.963,0,1030000,S,5
7.066,0,1030000,B,5
7.147,0,1110000,S,5
7.174,0,1020000,B,5
7.185,0,1060000,B,5
7.208,0,1060000,S,5
7.22,0,1030000,B,5
7.247,0,1120000,S,5
7.277,0,1080000,B,5
7.767,0,1120000,S,5
7.774,0,1080000,B,5
7.822,0,1080000,S,5
7.834,0,1070000,S,5
7.885,0,1050000,S,5
8.066,0,1110000,S,5
8.111,0,1130000,S,5
8.184,0,1100000,S,5
8.246,0,1050000,B,5
8.294,0,1080000,S,5
8.437,0,1090000,S,5
8.442,0,1020000,B,5
8.556,0,1080000,S,5
8.559,0,1080000,S,5
8.721,0,1100000,S,5
8.791,0,990000,B,5
9.017,0,1050000,S,5
9.134,0,1040000,S,5
9.203,0,1130000,S,5
9.335,0,1060000,B,5
9.603,0,1140000,S,5
9.824,0,1020000,B,5
10.071,0,1070000,S,5
10.179,0,1040000,S,5
10.21,0,1070000,S,5
10.261,0,1040000,B,5
10.495,0,1070000,S,5
10.684,0,1050000,B,5
10.731,0,1040000,S,5
10.822,0,1020000,B,5
10.865,0,1090000,B,5
10.914,0,1030000,B,5
10.987,0,1040000,S,5
11.165,0,960000,B,5
11.226,0,1080000,S,5
11.309,0,1130000,S,5
11.34,0,1020000,S,5
11.357,0,1010000,S,5
11.489,0,1110000,S,5
11.492,0,1030000,B,5
11.565,0,1050000,B,5
11.585,0,1010000,B,5
11.631,0,950000,B,5
11.683,0,1080000,B,5
11.709,0,1020000,B,5
11.815,0,1030000,B,5
11.893,0,1110000,S,5
11.922,0,1080000,S,5
12.056,0,1100000,S,5
12.151,0,1140000,S,5
12.319,0,980000,B,5
12.372,0,1040000,B,5
12.376,0,1100000,B,5
12.538,0,1050000,S,5
12.61,0,1110000,S,5
12.804,0,1050000,B,5
12.872,0,1040000,B,5
12.938,0,1040000,S,5
12.971,0,1070000,S,5
13.01,0,1040000,S,5
13.115,0,1110000,S,5
13.168,0,1070000,B,5
13.174,0,1070000,B,5
13.199,0,1160000,S,5
13.248,0,1120000,B,5
13.618,0,1090000,B,5
13.674,0,1070000,B,5
13.957,0,1090000,B,5
14.179,0,1100000,B,5
14.514,0,1140000,S,5
14.615,0,1130000,B,5
14.638,0,1150000,S,5
14.788,0,1100000,B,5
14.949,0,1140000,B,5
14.968,0,1110000,B,5
15.153,0,1170000,S,5
15.366,0,1170000,B,5
15.38,0,1140000,S,5
15.587,0,1120000,S,5
15.588,0,1080000,B,5
15.658,0,1100000,B,5
15.659,0,1140000,S,5
15.688,0,1120000,B,5
15.713,0,1190000,S,5
16.153,0,1170000,S,5
16.242,0,1140000,S,5
16.291,0,1130000,B,5
16.341,0,1150000,S,5
16.603,0,1080000,B,5
16.624,0,1150000,B,5
16.78,0,1240000,S,5
16.807,0,1100000,B,5
16.907,0,1090000,B,5
17.203,0,1150000,S,5
17.322,0,1230000,S,5
17.429,0,1160000,S,5
17.479,0,1120000,S,5
17.725,0,1170000,S,5
17.833,0,1160000,S,5
17.876,0,1050000,S,5
18.016,0,1070000,B,5
18.156,0,1120000,B,5
18.348,0,1140000,B,5
18.43,0,1090000,B,5
18.519,0,1130000,B,5
18.649,0,1130000,B,5
18.856,0,1140000,S,5
18.956,0,1130000,S,5
18.98,0,1180000,S,5
19.051,0,1110000,S,5
19.274,0,1120000,S,5
19.302,0,1050000,B,5
19.366,0,1150000,S,5
19.375,0,1080000,B,5
19.464,0,1140000,B,5
19.746,0,1180000,S,5
19.755,0,1120000,B,5
19.862,0,1190000,S,5
20.014,0,1120000,B,5
20.017,0,1110000,S,5
20.164,0,1040000,B,5
20.23,0,1140000,S,5
20.486,0,1090000,B,5
20.7,0,1140000,S,5
20.813,0,1090000,B,5
20.889,0,1160000,S,5
21.081,0,1090000,B,5
21.245,0,1040000,B,5
21.308,0,1110000,B,5
21.389,0,1170000,S,5
21.452,0,1090000,S,5
21.617,0,1110000,B,5
21.639,0,1030000,B,5
21.652,0,1100000,S,5
21.982,0,1110000,S,5
22.056,0,1110000,S,5
22.112,0,1080000,B,5
22.181,0,1130000,S,5
22.388,0,1070000,B,5
22.408,0,1060000,S,5
22.506,0,1050000,B,5
22.516,0,1130000,S,5
22.549,0,1110000,S,5
22.68,0,1100000,S,5
22.956,0,1060000,B,5
23.222,0,1010000,B,5
23.302,0,1070000,B,5
23.326,0,980000,B,5
23.336,0,1080000,S,5
23.434,0,1080000,S,5
23.497,0,1020000,B,5
23.627,0,1020000,B,5
23.707,0,1020000,B,5
23.804,0,1040000,B,5
23.844,0,1020000,B,5
23.888,0,1130000,S,5
24.104,0,1090000,S,5
24.537,0,980000,B,5
24.558,0,1050000,B,5
24.713,0,1020000,B,5
24.719,0,1110000,S,5
24.75,0,1150000,S,5
24.763,0,1070000,S,5
24.847,0,1050000,B,5
25.113,0,1030000,B,5
