arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.041,0,1100000,S,5
0.093,0,980000,B,5
0.137,0,1040000,S,5
0.269,0,1050000,S,5
0.285,0,920000,B,5
0.329,0,1010000,B,5
0.6,0,1070000,S,5
0.671,0,980000,B,5
0.686,0,1030000,S,5
0.699,0,930000,B,5
0.785,0,1030000,S,5
0.848,0,1040000,S,5
1.097,0,1070000,S,5
1.453,0,1010000,S,5
1.711,0,1000000,B,5
1.762,0,1050000,S,5
1.952,0,1040000,B,5
2.127,0,1100000,S,5
2.128,0,1010000,B,5
2.259,0,1030000,S,5
2.575,0,1020000,B,5
2.638,0,1010000,S,5
2.719,0,950000,B,5
2.755,0,1040000,S,5
2.77,0,1020000,S,5
2.789,0,1040000,S,5
3.08,0,1010000,B,5
3.326,0,1040000,S,5
3.473,0,1020000,B,5
3.545,0,1110000,S,5
3.656,0,1010000,B,5
3.839,0,990000,B,5
3.92,0,1050000,B,5
3.955,0,1020000,B,5
3.979,0,1060000,S,5
4.022,0,1030000,B,5
4.273,0,1010000,S,5
4.479,0,1010000,S,5
4.573,0,1040000,S,5
4.649,0,1070000,S,5
4.658,0,1050000,S,5
5.044,0,1000000,B,5
5.122,0,1110000,S,5
5.283,0,1110000,S,5
5.579,0,1000000,B,5
5.611,0,990000,B,5
5.703,0,980000,B,5
5.731,0,1000000,S,5
5.79,0,970000,B,5
5.83,0,1020000,B,5
5.852,0,980000,B,5
5.884,0,1040000,S,5
5.922,0,970000,S,5
5.961,0,1090000,S,5
6.025,0,1000000,B,5
6.107,0,1000000,B,5
6.146,0,1030000,S,5
6.305,0,1070000,S,5
6.383,0,1080000,B,5
6.494,0,1020000,B,5
6.548,0,1060000,B,5
6.64,0,1030000,S,5
6.729,0,1100000,S,5
6.765,0,1090000,S,5
7.033,0,1070000,B,5
7.153,0,1080000,S,5
7.185,0,1020000,B,5
7.312,0,1060000,B,5
7.543,0,960000,B,5
7.931,0,1070000,S,5
8.027,0,1060000,B,5
8.029,0,1100000,S,5
8.035,0,1060000,S,5
8.04,0,1040000,S,5
8.234,0,1010000,B,5
8.272,0,1020000,B,5
8.38,0,1040000,B,5
8.592,0,980000,B,5
8.844,0,1080000,S,5
8.995,0,1070000,S,5
9.011,0,1020000,B,5
9.018,0,1030000,B,5
9.046,0,1060000,S,5
9.155,0,1040000,B,5
9.229,0,1090000,S,5
9.266,0,1020000,B,5
9.32,0,1020000,B,5
9.348,0,1060000,S,5
9.49,0,1100000,S,5
9.585,0,1070000,S,5
9.591,0,1010000,B,5
9.616,0,1050000,B,5
9.654,0,1060000,S,5
9.786,0,1010000,B,5
10.006,0,1120000,S,5
10.045,0,1000000,B,5
10.153,0,1020000,B,5
10.28,0,1010000,B,5
10.46,0,1110000,S,5
10.528,0,990000,B,5
10.583,0,1070000,B,5
10.714,0,990000,B,5
10.816,0,1100000,S,5
11.053,0,1050000,S,5
11.066,0,1090000,S,5
11.162,0,1030000,S,5
11.183,0,1040000,S,5
11.255,0,1030000,B,5
11.324,0,1020000,S,5
11.388,0,1010000,B,5
11.419,0,1050000,S,5
11.442,0,1080000,B,5
11.586,0,1080000,S,5
11.732,0,1060000,B,5
11.769,0,1030000,B,5
11.865,0,1140000,S,5
11.981,0,1060000,B,5
12.089,0,1070000,B,5
12.202,0,1050000,S,5
12.427,0,1100000,B,5
12.458,0,1080000,B,5
12.524,0,1010000,S,5
12.725,0,1050000,B,5
12.804,0,1110000,S,5
12.892,0,1060000,B,5
12.906,0,1080000,S,5
13.006,0,1060000,B,5
13.148,0,1100000,S,5
13.359,0,1100000,S,5
13.365,0,1050000,B,5
13.428,0,1080000,S,5
13.493,0,960000,B,5
13.501,0,1060000,S,5
13.57,0,1070000,B,5
13.945,0,980000,B,5
13.975,0,1120000,S,5
13.984,0,1120000,S,5
14.088,0,1070000,B,5
14.165,0,1050000,B,5
14.213,0,1060000,B,5
14.23,0,1040000,S,5
14.346,0,1070000,B,5
14.526,0,1030000,B,5
14.662,0,1070000,B,5
14.707,0,1070000,B,5
14.98,0,1050000,B,5
14.997,0,1070000,S,5
15.234,0,1030000,B,5
15.416,0,1030000,B,5
15.428,0,1060000,B,5
15.439,0,1030000,S,5
15.474,0,1090000,S,5
15.849,0,1010000,B,5
15.863,0,1030000,B,5
15.864,0,970000,B,5
15.893,0,1020000,S,5
16.102,0,1020000,B,5
16.136,0,1070000,S,5
16.256,0,1060000,B,5
16.271,0,1060000,B,5
16.287,0,1120000,S,5
16.306,0,1060000,B,5
16.321,0,1070000,B,5
16.609,0,1010000,B,5
16.734,0,1040000,S,5
16.831,0,1140000,S,5
16.84,0,1000000,B,5
17.313,0,1040000,B,5
17.417,0,1010000,S,5
17.442,0,1040000,B,5
17.475,0,1110000,S,5
17.609,0,1020000,B,5
17.709,0,1030000,S,5
18.386,0,980000,B,5
18.407,0,1120000,S,5
18.449,0,1100000,B,5
18.647,0,1100000,S,5
18.686,0,1100000,S,5
18.969,0,1030000,B,5
18.975,0,1020000,S,5
19.001,0,1080000,B,5
19.114,0,1100000,B,5
19.271,0,1050000,B,5
19.321,0,1040000,B,5
19.594,0,1110000,S,5
19.597,0,1040000,B,5
19.639,0,1000000,B,5
19.686,0,1010000,B,5
19.81,0,1030000,B,5
19.871,0,1050000,B,5
20.033,0,1030000,B,5
20.058,0,1100000,S,5
20.362,0,1060000,S,5
20.423,0,1080000,S,5
20.45,0,1090000,B,5
20.637,0,1020000,B,5
20.679,0,1100000,S,5
20.802,0,1100000,S,5
20.885,0,1080000,S,5
20.903,0,1050000,B,5
20.979,0,1090000,B,5
21.288,0,1100000,S,5
21.299,0,1110000,S,5
21.319,0,1070000,B,5
21.345,0,1010000,B,5
21.366,0,1030000,B,5
21.45,0,1080000,B,5
21.618,0,1080000,S,5
21.658,0,1080000,S,5
21.767,0,1070000,S,5
21.788,0,1060000,B,5
21.807,0,1040000,S,5
22.253,0,1080000,S,5
22.26,0,1010000,B,5
22.359,0,1040000,B,5
22.368,0,1020000,B,5
22.649,0,1000000,S,5
22.722,0,1050000,B,5
22.823,0,1050000,B,5
22.85,0,1030000,B,5
23.002,0,1080000,S,5
