arrival_time,price
0.317,870000
1.084,860000
6.791,860000
7.275,890000
12.187,950000
12.352,940000
15.522,940000
20.935,920000
21.479,920000
22.37,910000
24.512,920000
30.345,940000
30.818,910000
33.187,880000
35.045,860000
36.741,860000
41.712,860000
42.664,860000
47.754,840000
48.746,840000
49.186,830000
49.6,780000
50.316,770000
51.245,770000
52.83,750000
54.013,780000
55.34,790000
60.262,750000
63.166,730000
64.894,720000
66.133,740000
67.463,720000
68.046,720000
68.892,710000
69.754,770000
69.809,700000
70.063,760000
78.194,720000
78.991,720000
83.136,700000
87.272,680000
88.249,710000
89.664,740000
90.719,770000
93.83,770000
94.74,760000
97.465,760000
100.7,770000
102.145,750000
103.662,760000
104.493,740000
105.709,750000
107.443,770000
112.546,760000
112.975,760000
114.94,770000
116.269,770000
117.889,800000
120.136,810000
121.432,820000
121.46,790000
126.76,790000
127.757,770000
128.121,790000
129.31,770000
130.363,720000
130.716,690000
132.787,720000
133.768,710000
133.882,730000
136.85,790000
140.701,800000
141.807,790000
144.792,770000
146.167,770000
151.491,790000
153.642,790000
154.147,760000
161.177,700000
162.777,730000
163.389,740000
163.587,740000
166.744,740000
166.75,740000
167.497,750000
169.453,750000
170.242,740000
175.194,740000
175.37,730000
176.478,740000
178.257,760000
178.888,760000
180.138,770000
180.452,770000
182.908,780000
182.937,800000
184.076,820000
187.201,820000
188.22,830000
190.824,840000
191.692,830000
198.96,820000
199.623,840000
200.991,840000
201.446,860000
202.791,860000
205.403,860000
205.696,850000
210.914,860000
211.23,860000
212.218,860000
214.937,870000
219.354,880000
220.757,870000
220.913,870000
224.633,850000
226.946,850000
230.216,830000
231.102,830000
231.655,870000
233.452,830000
234.239,850000
237.002,850000
