arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.18,1,1170000,B,5,1174587.799
0.233,1,1170000,S,5,1174587.799
0.262,1,1170000,B,5,1174587.799
0.309,1,1130000,B,5,1174587.799
0.531,1,1190000,S,5,1174587.799
0.542,1,1220000,S,5,1174587.799
0.578,1,1200000,S,5,1174587.799
0.834,1,1230000,S,5,1174587.799
1.407,1,1160000,B,5,1174587.799
100.19,1,1090000,B,5,1096749.566
100.323,1,1100000,S,5,1096749.566
100.615,1,1110000,S,5,1096749.566
101.069,1,1130000,S,5,1096749.566
101.093,1,1180000,S,5,1096749.566
102.237,1,1050000,B,5,1096749.566
102.497,1,1100000,B,5,1096749.566
103.254,1,1080000,B,5,1096749.566
103.273,1,1080000,B,5,1096749.566
104.372,1,1070000,S,5,1096749.566
104.755,1,1120000,S,5,1096749.566
105.098,1,1080000,S,5,1096749.566
105.296,1,1090000,B,5,1096749.566
105.895,1,1090000,B,5,1096749.566
106.536,1,1020000,B,5,1096749.566
106.565,0,,J,,1053152.408
106.796,1,1010000,B,5,1053152.408
107.156,1,1090000,S,5,1053152.408
107.278,1,1050000,S,5,1053152.408
107.432,1,1070000,B,5,1053152.408
107.87,1,1070000,S,5,1053152.408
108.279,1,1040000,B,5,1053152.408
108.48,1,1080000,S,5,1053152.408
109.642,1,1090000,S,5,1053152.408
109.711,1,1000000,S,5,1053152.408
109.887,1,1130000,S,5,1053152.408
11.019,1,1220000,S,5,1174587.799
11.563,0,,J,,907555.786
11.641,1,920000,S,5,907555.786
110.571,1,1100000,S,5,1053152.408
110.663,1,1050000,B,5,1053152.408
110.717,1,1060000,S,5,1053152.408
110.782,1,1050000,B,5,1053152.408
111.588,1,1020000,B,5,1053152.408
111.599,1,1030000,S,5,1053152.408
111.602,1,1090000,S,5,1053152.408
111.689,1,1040000,S,5,1053152.408
111.891,1,1070000,S,5,1053152.408
112.052,1,1070000,B,5,1053152.408
112.074,1,1100000,S,5,1053152.408
112.082,1,1090000,S,5,1053152.408
112.717,1,1050000,S,5,1053152.408
112.762,1,1020000,S,5,1053152.408
113.265,1,1000000,B,5,1053152.408
114.29,1,1020000,B,5,1053152.408
115.374,1,1090000,S,5,1053152.408
115.641,1,1030000,S,5,1053152.408
115.91,1,1060000,B,5,1053152.408
116.373,1,1000000,B,5,1053152.408
116.549,1,1060000,B,5,1053152.408
116.595,1,1040000,B,5,1053152.408
116.847,1,1030000,B,5,1053152.408
116.984,0,,J,,1072606.364
117.328,1,1030000,B,5,1072606.364
118.383,1,1080000,B,5,1072606.364
118.91,1,1030000,S,5,1072606.364
119.259,1,1080000,S,5,1072606.364
119.324,1,1070000,S,5,1072606.364
119.767,1,1150000,S,5,1072606.364
119.828,1,1110000,S,5,1072606.364
12.067,0,,J,,808007.796
12.405,1,810000,B,5,808007.796
12.775,1,860000,S,5,808007.796
120.559,1,1070000,S,5,1072606.364
120.987,1,1140000,S,5,1072606.364
121.108,1,1100000,B,5,1072606.364
121.75,1,1050000,B,5,1072606.364
122.91,1,1130000,S,5,1072606.364
123.513,1,1110000,S,5,1072606.364
123.571,1,1010000,B,5,1072606.364
123.996,1,1080000,S,5,1072606.364
124.152,1,1110000,S,5,1072606.364
124.328,0,,J,,957629.122
126.073,1,970000,S,5,957629.122
126.092,1,990000,S,5,957629.122
126.185,1,930000,B,5,957629.122
126.301,1,910000,B,5,957629.122
126.352,1,1000000,S,5,957629.122
126.547,1,980000,S,5,957629.122
126.646,1,990000,B,5,957629.122
126.797,1,950000,S,5,957629.122
126.802,1,970000,S,5,957629.122
127.213,1,920000,B,5,957629.122
127.559,1,920000,B,5,957629.122
127.644,1,990000,B,5,957629.122
127.698,1,950000,B,5,957629.122
127.745,1,960000,B,5,957629.122
128.603,1,990000,S,5,957629.122
129.239,1,920000,S,5,957629.122
129.256,1,880000,B,5,957629.122
129.821,1,920000,S,5,957629.122
13.425,1,760000,B,5,808007.796
131.209,1,940000,B,5,957629.122
131.469,1,1010000,S,5,957629.122
131.493,1,970000,B,5,957629.122
131.551,1,920000,B,5,957629.122
131.603,1,950000,B,5,957629.122
132.068,1,980000,S,5,957629.122
132.8,1,910000,B,5,957629.122
133.212,1,930000,B,5,957629.122
134.347,0,,J,,854274.548
135.202,1,870000,S,5,854274.548
136.029,1,840000,B,5,854274.548
136.129,1,860000,S,5,854274.548
136.4,1,860000,S,5,854274.548
136.408,1,830000,B,5,854274.548
136.609,1,840000,B,5,854274.548
136.673,1,840000,B,5,854274.548
137.322,1,880000,S,5,854274.548
137.777,1,800000,S,5,854274.548
137.884,1,870000,B,5,854274.548
139.547,1,820000,B,5,854274.548
14.063,1,840000,S,5,808007.796
14.142,1,770000,B,5,808007.796
14.337,1,790000,S,5,808007.796
14.885,1,790000,S,5,808007.796
14.962,1,790000,S,5,808007.796
140.408,1,890000,S,5,854274.548
140.707,1,860000,B,5,854274.548
142.599,1,860000,B,5,854274.548
142.927,1,860000,B,5,854274.548
143.035,1,890000,S,5,854274.548
143.365,1,850000,S,5,854274.548
143.412,1,890000,S,5,854274.548
143.588,1,900000,S,5,854274.548
143.701,1,760000,B,5,854274.548
143.756,1,910000,S,5,854274.548
144.022,1,880000,S,5,854274.548
144.059,1,820000,B,5,854274.548
144.7,1,840000,S,5,854274.548
145.09,1,840000,B,5,854274.548
145.73,1,860000,B,5,854274.548
145.814,1,810000,B,5,854274.548
146.105,1,870000,S,5,854274.548
146.581,1,840000,B,5,854274.548
146.597,1,860000,S,5,854274.548
147.235,1,810000,S,5,854274.548
148.162,1,830000,B,5,854274.548
148.987,1,810000,B,5,854274.548
149.232,1,820000,B,5,854274.548
149.712,1,860000,B,5,854274.548
150.031,1,840000,B,5,854274.548
150.232,1,910000,S,5,854274.548
150.268,1,900000,S,5,854274.548
150.648,1,870000,S,5,854274.548
151.358,1,860000,S,5,854274.548
151.784,1,800000,B,5,854274.548
152.133,1,860000,B,5,854274.548
152.335,1,900000,S,5,854274.548
152.346,1,850000,S,5,854274.548
152.819,1,910000,S,5,854274.548
152.922,1,820000,B,5,854274.548
153.941,1,840000,B,5,854274.548
154.026,1,880000,S,5,854274.548
154.354,1,920000,S,5,854274.548
154.795,1,860000,B,5,854274.548
154.875,1,860000,S,5,854274.548
155.043,1,790000,B,5,854274.548
155.281,1,850000,S,5,854274.548
155.366,1,870000,S,5,854274.548
155.443,1,910000,S,5,854274.548
155.499,1,890000,S,5,854274.548
156.057,0,,J,,884142.091
156.953,1,870000,S,5,884142.091
157.137,1,850000,B,5,884142.091
157.201,1,870000,B,5,884142.091
157.21,1,900000,B,5,884142.091
157.245,1,850000,S,5,884142.091
157.394,1,880000,S,5,884142.091
