arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force,fundamental_value
0.027,0,,J,,993102.872
0.18,1,990000,B,5,993102.872
0.233,1,980000,S,5,993102.872
0.262,1,990000,B,5,993102.872
0.309,1,940000,B,5,993102.872
0.531,1,1010000,S,5,993102.872
0.542,1,1040000,S,5,993102.872
0.578,1,1020000,S,5,993102.872
0.834,1,1050000,S,5,993102.872
1.407,1,980000,B,5,993102.872
100.085,0,,J,,996540.491
100.153,0,,J,,1017754.71
100.19,1,1020000,B,5,1017754.71
100.323,1,1020000,S,5,1017754.71
100.607,0,,J,,990088.28
100.615,1,1000000,S,5,990088.28
101.069,1,1030000,S,5,990088.28
101.093,1,1070000,S,5,990088.28
102.237,1,940000,B,5,990088.28
102.497,1,1000000,B,5,990088.28
103.254,1,980000,B,5,990088.28
103.273,1,980000,B,5,990088.28
104.372,1,960000,S,5,990088.28
104.755,1,1010000,S,5,990088.28
105.098,1,980000,S,5,990088.28
105.296,1,980000,B,5,990088.28
105.895,1,980000,B,5,990088.28
106.536,1,910000,B,5,990088.28
106.796,1,950000,B,5,990088.28
107.156,1,1030000,S,5,990088.28
107.278,1,990000,S,5,990088.28
107.432,1,1000000,B,5,990088.28
107.87,1,1010000,S,5,990088.28
108.279,1,980000,B,5,990088.28
108.48,1,1010000,S,5,990088.28
109.642,1,1030000,S,5,990088.28
109.711,1,940000,S,5,990088.28
109.887,1,1060000,S,5,990088.28
11.019,1,1000000,S,5,957988.535
11.641,1,970000,S,5,957988.535
110.571,1,1040000,S,5,990088.28
110.663,1,990000,B,5,990088.28
110.717,1,1000000,S,5,990088.28
110.782,1,990000,B,5,990088.28
111.588,1,960000,B,5,990088.28
111.599,1,960000,S,5,990088.28
111.602,1,1030000,S,5,990088.28
111.689,1,970000,S,5,990088.28
111.891,1,1000000,S,5,990088.28
112.052,1,1010000,B,5,990088.28
112.074,1,1040000,S,5,990088.28
112.082,1,1030000,S,5,990088.28
112.717,1,980000,S,5,990088.28
112.762,1,960000,S,5,990088.28
113.265,1,930000,B,5,990088.28
114.29,1,950000,B,5,990088.28
115.374,1,1030000,S,5,990088.28
115.641,1,970000,S,5,990088.28
115.91,1,990000,B,5,990088.28
116.373,1,940000,B,5,990088.28
116.549,1,990000,B,5,990088.28
116.595,1,980000,B,5,990088.28
