arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.026,0,980000,B,5
0.123,0,990000,B,5
0.154,0,1040000,S,5
0.251,0,1050000,B,5
0.321,0,950000,B,5
0.361,0,990000,S,5
0.427,0,1040000,S,5
0.621,0,960000,B,5
0.687,0,1000000,B,5
0.757,0,940000,B,5
0.819,0,940000,B,5
0.822,0,990000,S,5
0.95,0,980000,S,5
1.078,0,960000,B,5
1.09,0,1000000,B,5
1.158,0,940000,B,5
1.169,0,960000,B,5
1.245,0,1000000,B,5
1.339,0,970000,B,5
1.439,0,1020000,S,5
1.503,0,1000000,B,5
1.506,0,1000000,B,5
2.13,0,980000,B,5
2.259,0,960000,B,5
2.331,0,920000,B,5
2.409,0,980000,B,5
2.448,0,1040000,S,5
2.473,0,1040000,S,5
2.506,0,960000,S,5
2.584,0,1020000,S,5
2.663,0,990000,B,5
3.254,0,970000,B,5
3.311,0,920000,B,5
3.391,0,980000,S,5
3.647,0,930000,B,5
3.655,0,1040000,S,5
3.723,0,1020000,B,5
3.877,0,960000,B,5
3.912,0,970000,S,5
3.953,0,990000,S,5
4.043,0,1000000,B,5
4.048,0,1020000,S,5
4.137,0,1010000,B,5
4.142,0,940000,B,5
4.174,0,1040000,S,5
4.181,0,960000,B,5
4.187,0,1020000,S,5
4.245,0,1010000,B,5
4.275,0,990000,B,5
4.326,0,1080000,S,5
4.387,0,980000,B,5
4.436,0,1020000,S,5
4.441,0,930000,B,5
4.587,0,1030000,S,5
4.636,0,940000,B,5
4.659,0,1000000,B,5
4.706,0,1000000,S,5
4.844,0,1040000,S,5
4.878,0,980000,B,5
4.953,0,1010000,S,5
5.069,0,950000,B,5
5.355,0,970000,B,5
5.435,0,1080000,S,5
5.499,0,980000,B,5
5.524,0,1040000,S,5
5.69,0,1030000,B,5
5.755,0,1070000,S,5
5.826,0,980000,B,5
5.959,0,950000,B,5
5.961,0,970000,S,5
5.983,0,1020000,B,5
5.987,0,960000,B,5
6.08,0,1050000,S,5
6.117,0,1060000,S,5
6.268,0,1000000,B,5
6.33,0,1090000,S,5
6.336,0,1020000,B,5
6.445,0,960000,B,5
6.453,0,1010000,S,5
6.488,0,970000,B,5
6.703,0,960000,S,5
6.991,0,1050000,S,5
7.033,0,1020000,S,5
7.075,0,1040000,S,5
7.243,0,960000,B,5
7.268,0,1000000,S,5
7.348,0,990000,S,5
7.375,0,990000,B,5
7.442,0,950000,B,5
7.761,0,1030000,S,5
7.808,0,1060000,S,5
8.046,0,1040000,S,5
8.101,0,1000000,S,5
8.165,0,980000,B,5
8.166,0,970000,B,5
8.175,0,980000,B,5
8.229,0,1020000,B,5
8.333,0,970000,B,5
8.357,0,940000,B,5
8.464,0,940000,B,5
8.54,0,1010000,B,5
8.775,0,1020000,S,5
8.912,0,1030000,S,5
8.984,0,990000,S,5
9.043,0,1000000,S,5
9.149,0,930000,B,5
9.152,0,1010000,B,5
9.182,0,960000,B,5
9.208,0,1020000,B,5
9.26,0,970000,B,5
9.275,0,1000000,B,5
9.364,0,1010000,S,5
9.439,0,990000,S,5
9.502,0,990000,B,5
9.556,0,980000,B,5
9.65,0,960000,B,5
9.702,0,1000000,B,5
9.713,0,1040000,S,5
9.934,0,950000,B,5
