arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.088,0,990000,B,5
0.21,0,1030000,S,5
0.233,0,970000,S,5
0.546,0,1080000,S,5
0.66,0,990000,S,5
0.678,0,970000,B,5
0.744,0,1030000,S,5
0.851,0,1020000,S,5
0.86,0,1040000,S,5
0.977,0,1010000,S,5
1.023,0,1040000,B,5
1.048,0,990000,B,5
1.084,0,1000000,S,5
1.102,0,1040000,S,5
1.205,0,1060000,S,5
1.369,0,970000,B,5
1.677,0,1010000,S,5
1.706,0,1030000,S,5
2.128,0,1050000,S,5
2.147,0,1000000,B,5
2.148,0,990000,B,5
2.168,0,1030000,S,5
2.201,0,980000,B,5
2.41,0,1020000,B,5
2.416,0,1000000,B,5
2.45,0,1000000,S,5
2.469,0,1010000,S,5
2.514,0,990000,B,5
2.899,0,950000,B,5
3.04,0,970000,B,5
3.094,0,1020000,B,5
3.168,0,990000,S,5
3.22,0,1020000,B,5
3.362,0,990000,B,5
3.607,0,1000000,S,5
3.689,0,1020000,B,5
3.798,0,990000,S,5
4.079,0,990000,B,5
4.115,0,1020000,B,5
4.209,0,1050000,B,5
4.254,0,980000,S,5
4.313,0,980000,B,5
4.424,0,1070000,S,5
4.437,0,1050000,S,5
4.492,0,1050000,S,5
4.528,0,980000,S,5
4.573,0,1020000,S,5
4.684,0,970000,B,5
4.818,0,1000000,S,5
5.024,0,940000,B,5
5.099,0,940000,B,5
5.145,0,1010000,S,5
5.365,0,940000,B,5
5.444,0,940000,B,5
5.527,0,980000,B,5
5.618,0,930000,B,5
5.696,0,990000,S,5
5.882,0,990000,S,5
5.94,0,990000,B,5
5.944,0,1010000,S,5
6.084,0,1000000,B,5
6.144,0,990000,B,5
6.551,0,1000000,B,5
6.563,0,960000,B,5
6.659,0,950000,B,5
6.68,0,930000,B,5
6.952,0,1020000,B,5
7.221,0,980000,B,5
7.252,0,990000,B,5
7.283,0,990000,B,5
7.33,0,1000000,B,5
7.473,0,940000,B,5
7.534,0,990000,B,5
7.646,0,1020000,S,5
7.96,0,960000,B,5
8.034,0,1000000,B,5
8.045,0,980000,B,5
8.2,0,1000000,S,5
8.241,0,960000,B,5
8.257,0,930000,S,5
8.589,0,1050000,S,5
8.648,0,990000,B,5
8.723,0,990000,B,5
8.839,0,1020000,S,5
9.286,0,990000,B,5
9.424,0,980000,B,5
9.557,0,940000,B,5
9.914,0,970000,B,5
9.986,0,970000,B,5
10.039,0,1020000,S,5
10.108,0,980000,B,5
10.144,0,980000,B,5
10.168,0,1020000,B,5
10.192,0,990000,B,5
10.193,0,990000,S,5
10.245,0,1030000,S,5
10.254,0,990000,B,5
10.275,0,940000,B,5
10.285,0,1040000,S,5
10.291,0,1020000,B,5
10.332,0,980000,S,5
10.353,0,1010000,S,5
10.448,0,1020000,S,5
10.461,0,1010000,S,5
10.542,0,960000,S,5
10.558,0,1030000,S,5
10.568,0,980000,B,5
10.622,0,1000000,B,5
10.831,0,960000,S,5
10.849,0,1040000,S,5
10.884,0,980000,B,5
11.029,0,960000,S,5
11.041,0,990000,B,5
11.062,0,1020000,S,5
11.083,0,1030000,S,5
11.135,0,1030000,S,5
11.192,0,980000,B,5
11.21,0,980000,B,5
11.304,0,970000,B,5
11.654,0,940000,B,5
12.216,0,970000,B,5
12.266,0,1040000,S,5
12.279,0,970000,B,5
12.321,0,1080000,S,5
12.328,0,1040000,B,5
12.371,0,1060000,S,5
12.482,0,970000,B,5
12.57,0,990000,B,5
12.724,0,1010000,S,5
12.727,0,950000,B,5
12.811,0,1010000,S,5
12.948,0,1000000,B,5
13.049,0,980000,B,5
13.34,0,960000,B,5
13.432,0,960000,B,5
13.49,0,940000,B,5
13.522,0,1030000,S,5
13.556,0,1060000,B,5
13.585,0,970000,S,5
13.788,0,1030000,S,5
13.883,0,990000,S,5
14.05,0,1050000,S,5
14.224,0,970000,S,5
14.307,0,970000,B,5
14.536,0,1020000,B,5
14.64,0,960000,S,5
14.664,0,990000,B,5
14.692,0,990000,S,5
14.729,0,930000,B,5
14.729,0,1000000,B,5
14.788,0,950000,B,5
14.821,0,970000,B,5
14.916,0,1020000,S,5
14.925,0,980000,B,5
14.933,0,980000,B,5
15.103,0,1000000,B,5
15.11,0,980000,B,5
15.261,0,1000000,B,5
15.281,0,980000,B,5
15.484,0,920000,B,5
15.779,0,970000,B,5
15.813,0,990000,B,5
16.023,0,1010000,B,5
16.091,0,1030000,S,5
16.126,0,960000,B,5
16.242,0,1000000,S,5
16.405,0,1010000,S,5
16.424,0,980000,S,5
16.538,0,960000,B,5
16.583,0,1010000,S,5
16.663,0,1020000,S,5
16.727,0,990000,S,5
16.734,0,1010000,B,5
16.834,0,1050000,S,5
16.912,0,1000000,B,5
16.986,0,970000,B,5
17.157,0,940000,B,5
17.18,0,980000,B,5
17.325,0,1000000,S,5
17.34,0,1050000,S,5
17.425,0,960000,B,5
17.462,0,1000000,S,5
17.474,0,1000000,S,5
17.509,0,1040000,S,5
