arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.013,0,990000,B,5
0.02,0,1070000,S,5
0.167,0,950000,B,5
0.212,0,970000,B,5
0.216,0,1050000,S,5
0.239,0,970000,B,5
0.262,0,970000,S,5
0.376,0,990000,B,5
0.434,0,970000,B,5
0.53,0,960000,B,5
0.611,0,1080000,S,5
0.77,0,930000,B,5
0.958,0,990000,B,5
1.027,0,1000000,B,5
1.07,0,1000000,B,5
1.071,0,1010000,B,5
1.099,0,920000,B,5
1.201,0,1000000,S,5
1.308,0,960000,B,5
1.34,0,1010000,B,5
1.35,0,1010000,S,5
1.369,0,1040000,S,5
1.386,0,1020000,S,5
1.501,0,940000,B,5
1.566,0,980000,B,5
1.594,0,940000,B,5
1.608,0,950000,B,5
1.62,0,1000000,S,5
1.629,0,970000,B,5
1.679,0,1020000,B,5
1.775,0,960000,B,5
1.799,0,1000000,B,5
1.821,0,1040000,B,5
1.855,0,980000,B,5
1.868,0,1030000,B,5
1.889,0,990000,B,5
1.928,0,1010000,B,5
1.938,0,960000,B,5
2.01,0,1080000,S,5
2.012,0,990000,B,5
2.021,0,1020000,S,5
2.081,0,970000,B,5
2.217,0,970000,S,5
2.227,0,1030000,S,5
2.25,0,980000,B,5
2.29,0,1030000,S,5
2.322,0,990000,S,5
2.325,0,980000,B,5
2.368,0,1000000,B,5
2.37,0,970000,B,5
2.41,0,1070000,S,5
2.597,0,1040000,S,5
2.599,0,1000000,B,5
2.613,0,960000,B,5
2.67,0,1020000,S,5
2.862,0,960000,S,5
2.95,0,1000000,B,5
2.951,0,1010000,S,5
2.971,0,980000,B,5
3.077,0,1010000,S,5
3.14,0,1040000,S,5
3.218,0,990000,S,5
3.277,0,1010000,S,5
3.487,0,970000,B,5
3.508,0,990000,S,5
3.634,0,960000,B,5
3.819,0,1010000,B,5
3.846,0,990000,B,5
3.934,0,1050000,S,5
3.957,0,1010000,S,5
3.986,0,1040000,S,5
4.031,0,960000,B,5
4.032,0,950000,B,5
4.053,0,990000,B,5
4.07,0,970000,B,5
4.077,0,1040000,S,5
4.168,0,1020000,S,5
4.194,0,980000,S,5
4.236,0,1060000,S,5
4.267,0,930000,B,5
4.269,0,1010000,S,5
4.316,0,1030000,S,5
4.349,0,1020000,S,5
4.366,0,1070000,S,5
