arrival_time,market_id_in_subsession,price,buy_sell_indicator,time_in_force
0.122,0,1000000,S,5
0.126,0,980000,B,5
0.262,0,1020000,S,5
0.294,0,1040000,S,5
0.449,0,1010000,S,5
0.48,0,1060000,B,5
0.602,0,1010000,S,5
0.726,0,960000,B,5
0.757,0,1000000,S,5
0.911,0,1020000,B,5
0.963,0,1070000,S,5
1.018,0,970000,B,5
1.019,0,1000000,B,5
1.086,0,1020000,S,5
1.088,0,960000,B,5
1.088,0,980000,B,5
1.1,0,1030000,S,5
1.123,0,1020000,S,5
1.138,0,970000,S,5
1.208,0,990000,B,5
1.236,0,900000,B,5
1.292,0,1000000,S,5
1.356,0,980000,B,5
1.383,0,950000,B,5
1.632,0,1030000,B,5
1.64,0,1020000,B,5
1.646,0,990000,B,5
1.802,0,990000,B,5
1.86,0,1010000,S,5
1.892,0,1010000,S,5
1.911,0,1030000,S,5
2.029,0,960000,S,5
2.123,0,950000,B,5
2.202,0,1020000,S,5
2.235,0,990000,S,5
2.299,0,990000,B,5
2.317,0,1030000,S,5
2.376,0,970000,B,5
2.423,0,1000000,S,5
2.435,0,1040000,S,5
2.438,0,1020000,S,5
2.448,0,900000,B,5
2.47,0,1040000,S,5
2.487,0,980000,B,5
2.503,0,980000,B,5
2.563,0,950000,B,5
2.66,0,970000,B,5
2.799,0,1000000,B,5
2.884,0,1020000,B,5
2.895,0,1070000,S,5
2.916,0,1060000,S,5
2.961,0,950000,B,5
3.009,0,960000,B,5
3.017,0,1020000,S,5
3.079,0,1030000,B,5
3.151,0,1010000,B,5
3.211,0,990000,B,5
3.316,0,950000,B,5
3.505,0,990000,S,5
3.553,0,1050000,S,5
3.593,0,1050000,S,5
3.629,0,1040000,S,5
3.636,0,1010000,S,5
3.661,0,1010000,S,5
3.686,0,1060000,S,5
3.715,0,1020000,S,5
3.794,0,950000,B,5
3.831,0,990000,S,5
3.863,0,1020000,S,5
3.899,0,1050000,S,5
3.952,0,1040000,B,5
4.098,0,1030000,B,5
4.14,0,990000,B,5
4.153,0,970000,B,5
4.215,0,1050000,S,5
4.218,0,940000,B,5
4.223,0,1000000,S,5
4.324,0,1010000,S,5
4.362,0,1050000,S,5
4.502,0,990000,B,5
4.521,0,1000000,S,5
4.56,0,1050000,S,5
4.582,0,990000,B,5
4.608,0,1030000,S,5
4.667,0,1000000,S,5
4.68,0,1010000,B,5
4.775,0,1000000,S,5
4.816,0,990000,S,5
4.886,0,1060000,S,5
4.935,0,1010000,B,5
4.967,0,1010000,S,5
5.087,0,1090000,S,5
5.171,0,980000,S,5
5.22,0,980000,B,5
5.335,0,1000000,B,5
5.34,0,940000,B,5
5.476,0,1000000,B,5
5.478,0,910000,B,5
5.491,0,1010000,B,5
5.511,0,1010000,B,5
5.53,0,1020000,B,5
5.572,0,980000,S,5
5.584,0,1040000,S,5
5.587,0,1030000,S,5
5.612,0,1010000,S,5
5.637,0,1020000,S,5
5.713,0,970000,S,5
5.76,0,950000,B,5
5.781,0,1030000,S,5
5.853,0,960000,B,5
5.854,0,980000,B,5
5.858,0,1000000,S,5
5.932,0,1010000,S,5
5.934,0,930000,B,5
5.968,0,1020000,S,5
6.038,0,1030000,S,5
6.069,0,1020000,B,5
6.079,0,1030000,S,5
6.118,0,1020000,S,5
6.164,0,990000,B,5
6.173,0,930000,B,5
6.236,0,1000000,S,5
6.243,0,1040000,S,5
6.285,0,990000,B,5
6.295,0,1020000,S,5
